Gene	Median_FPKM	Mean_FPKM
ENSRNA049476322	4.07994932702936	4.19967902764834
ENSRNA049476328	11.2871947906713	8.8067526483358
ENSRNA049476380	0.383361374320226	0.430135884639892
ENSRNA049476438	0.251506872764107	0.283772600209249
ENSRNA049476471	0.300510773895137	0.472977929103774
ENSRNA049476473	0.2923558781629	0.287539492027808
ENSRNA049476538	0.330681075740494	0.442213427868601
ENSRNA049476545	0.35433847715587	0.35433847715587
ENSRNA049476580	0.280146873313212	0.319021078459063
ENSRNA049476585	1.81534220503186	2.04653559798464
ENSRNA049476589	NA	NA
ENSRNA049476610	5.57473945515415	5.69529478363805
ENSRNA049476616	0.623912216848827	0.612541834145136
ENSRNA049476666	0.320842211935696	0.322770985044495
ENSRNA049476674	0.558027005078528	0.623190481915335
ENSRNA049476678	0.301964292215146	0.378142697222845
ENSRNA049476681	0.324464817787964	0.418995417081388
ENSRNA049476704	0.333562077530745	0.435743491187118
ENSRNA049476719	8.44566323497786	8.6329962377427
ENSRNA049476737	0.269819741273166	0.533939728348406
ENSRNA049476754	0.599531788179978	0.582600036100785
ENSRNA049476758	0.357795724548728	0.357795724548728
ENSRNA049476774	0.450425019697311	0.425414496957965
ENSRNA049476781	1.37185161823101	1.8712808556694
ENSRNA049476796	2.54277686179751	2.719985129712
ENSRNA049476801	2.26114334155013	2.38803317579738
ENSRNA049476824	0.326181265027261	0.336968649959251
ENSRNA049476856	1.47429759825063	1.59572863420536
ENSRNA049476863	0.298013477636579	0.293290101761473
ENSRNA049476878	0.591950656243258	0.611179193466985
ENSRNA049476908	7.8475218158684	8.99732862996022
ENSRNA049476922	0.292382216130573	0.377146790890464
ENSRNA049476935	0.301424624541215	0.301424624541215
ENSRNA049476941	0.432867362026692	0.520640416343765
ENSRNA049476973	0.193583976347169	0.315537609296838
