Trait	Var(add)	Var(dom)	h2
Zm00001d015676	0.756567	0.161213	0.917779372387067
Zm00001d015686	0.477195	1e-06	0.477196286176052
Zm00001d015690	0.712664	1e-06	0.712664445824629
Zm00001d015692	0.467462	0.045434	0.512874335292471
Zm00001d015693	0.209733	0.346658	0.556384842448823
Zm00001d015697	0.424562	0.022483	0.44704496180445
Zm00001d015698	0.379196	0.005376	0.384560519245857
Zm00001d015700	0.514396	0.067387	0.58178821079768
Zm00001d015702	0.676206	0.019559	0.695764134020022
Zm00001d015703	0.647763	0.043232	0.691013448877384
Zm00001d015704	0.532465	1e-06	0.532477625410514
Zm00001d015705	0.40218	4e-06	0.402216278181123
Zm00001d015714	0.838158	0.026352	0.864520896625339
Zm00001d015715	0.61652	0.057173	0.673689981713009
Zm00001d015718	0.157583	1e-06	0.157584087853429
Zm00001d015720	0.669541	2e-06	0.669545148359597
Zm00001d015721	0.34141	0.142381	0.483789936415731
Zm00001d015722	0.74517	1e-06	0.745171281765849
Zm00001d015723	0.706903	0.041169	0.748071679910517
Zm00001d015724	0.457512	2e-06	0.457504829968028
Zm00001d015729	0.427714	4e-06	0.427702702702703
Zm00001d015730	0.182031	0.211768	0.393793714303167
Zm00001d015737	0.64303	2e-06	0.643029099970435
Zm00001d015741	0.425134	2e-06	0.425132261455479
Zm00001d015742	0.266014	0.153674	0.419689599258745
Zm00001d015743	0.443067	2e-06	0.443066042244098
Zm00001d015744	0.576989	2e-06	0.576989758699421
Zm00001d015747	0.835562	1e-06	0.835562618433184
Zm00001d015758	0.106135	0.123365	0.229470364244779
Zm00001d015759	0.332614	0.023933	0.356550936807468
Zm00001d015765	0.443937	3e-06	0.444014962593516
Zm00001d015767	0.556823	2e-06	0.556833505195526
Zm00001d015769	0.422837	1e-06	0.422844555305399
Zm00001d015772	0.70793	0.009378	0.717305569302219
Zm00001d015773	0.228577	0.002229	0.230806950050454
Zm00001d015775	0.274681	1e-06	0.274682680901542
Zm00001d015776	0.733667	3e-06	0.733656677637277
Zm00001d015777	0.807532	1e-06	0.807532548254291
Zm00001d015778	0.566526	2e-06	0.566537824406405
Zm00001d015779	0.641049	0.021037	0.662086016153054
Zm00001d015780	0.682934	0.017102	0.700049981257029
Zm00001d015783	0.192785	0.076496	0.269279975436262
Zm00001d015785	0.647729	0.009147	0.656858414596854
Zm00001d015788	0.609538	3e-06	0.609443231441048
Zm00001d015791	0.771164	1e-06	0.771163960928072
Zm00001d015795	0.367038	0.119089	0.486129115893181
Zm00001d015796	0.826088	1e-06	0.826089461053548
Zm00001d015798	0.595115	2e-06	0.595103909827404
Zm00001d015799	0.457409	3e-06	0.45740779447812
Zm00001d015802	0.328005	5e-06	0.328016524183832
Zm00001d015804	0.721887	0.008922	0.730814830782496
Zm00001d015806	0.782053	0.031047	0.813099822522854
Zm00001d015810	0.5377	0.005308	0.542981550478072
Zm00001d015811	0.264982	0.125192	0.390197214316299
Zm00001d015815	0.119542	0.150947	0.270486782776603
Zm00001d015816	0.36704	0.018527	0.385555555555556
Zm00001d015817	0.879062	1e-06	0.879062728336055
Zm00001d015818	0.826582	0.035372	0.861956309732787
Zm00001d015829	0.79125	1e-06	0.791248621106267
Zm00001d015837	0.463529	3e-06	0.463523711916519
Zm00001d015839	0.403502	1e-06	0.403505229576384
Zm00001d015842	0.334039	2e-06	0.334042553191489
Zm00001d015844	0.523348	8e-06	0.523332305478466
Zm00001d015845	0.645921	1e-06	0.645924129887668
Zm00001d015846	0.753506	0.013191	0.766698927763087
Zm00001d015851	0.899041	1e-06	0.899038974906567
Zm00001d015852	0.864825	0.027149	0.891975039907125
Zm00001d015853	0.444032	3e-06	0.444022072348253
Zm00001d015856	0.682434	3e-06	0.682417492424863
Zm00001d015857	0.763308	1e-06	0.763309220918454
Zm00001d015861	0.651728	1e-06	0.651736615665157
Zm00001d015862	0.511498	1e-06	0.511500101770812
Zm00001d015863	0.386658	2e-06	0.386654875236262
Zm00001d015865	0.630411	0.02357	0.653998621165115
Zm00001d015867	0.336067	0.108303	0.444370603218242
Zm00001d015876	0.580275	0.01554	0.595814646174358
Zm00001d015877	0.561143	0.011483	0.572626205856728
Zm00001d015884	0.648768	0.026096	0.674863656947097
Zm00001d015886	0.641401	2e-06	0.641368421052632
Zm00001d015889	0.246994	0.051212	0.298191863385234
Zm00001d015890	0.501215	0.016432	0.517659688674181
Zm00001d015893	0.522587	0.016198	0.53869710467706
Zm00001d015895	0.304927	0.091545	0.396477106706729
Zm00001d015900	0.003888	1e-06	0.00388882078067222
Zm00001d015905	0.697967	0.117833	0.815798758575629
Zm00001d015912	0.146665	1e-06	0.146665517543873
Zm00001d015914	0.747055	2e-06	0.747053018886687
Zm00001d015917	0.778612	0.055372	0.833983224679624
Zm00001d015918	0.726777	2e-06	0.726781200020637
Zm00001d015921	0.707411	2e-06	0.707411995699126
Zm00001d015925	0.536593	0.073105	0.609697111998122
Zm00001d015927	0.435917	0.077594	0.513500571534493
Zm00001d015929	0.784455	0.010608	0.795086854553405
Zm00001d015932	0.445796	3e-06	0.44585635359116
Zm00001d015934	0.464071	1e-06	0.464073221528006
Zm00001d015942	0.43326	1e-06	0.433262225333837
Zm00001d015945	0.493973	2e-06	0.493960627293961
Zm00001d015948	0.416199	2e-06	0.416164980146023
Zm00001d015952	0.297919	0.09413	0.392015476609216
Zm00001d015955	0.486065	0.170031	0.656154282473057
Zm00001d015956	0.538355	2e-06	0.538375973303671
Zm00001d015960	0.114138	1e-06	0.114137336516597
Zm00001d015962	0.469651	3e-06	0.469603642206749
Zm00001d015963	0.305134	2e-06	0.305131772161682
Zm00001d015964	0.642946	1e-06	0.642947521101116
Zm00001d015965	0.69035	1e-06	0.690356004250797
Zm00001d015968	0.563046	3e-06	0.563087439475933
Zm00001d015969	0.408649	0.075888	0.484539265480031
Zm00001d015970	0.559925	0.087727	0.647655990247146
Zm00001d015971	0.465578	2e-06	0.465548059735916
Zm00001d015973	0.327681	2e-06	0.327696404793609
Zm00001d015974	0.352178	0.037809	0.38996138996139
Zm00001d015975	0.814404	0.082374	0.896778117315003
Zm00001d015976	0.891051	0.035332	0.92638213492359
Zm00001d015977	0.455722	2e-06	0.455722912561069
Zm00001d015984	0.774421	1e-06	0.774414527068354
Zm00001d015985	0.732561	1e-06	0.732552530017153
Zm00001d015986	0.826748	1e-06	0.826747261358627
Zm00001d015988	0.273582	1e-06	0.273597541758588
Zm00001d015990	0.403341	0.014712	0.418057177294813
Zm00001d015997	0.822856	1e-06	0.822857506560652
Zm00001d015999	0.62402	2e-06	0.624020016680567
Zm00001d016000	0.768052	2e-06	0.768055411971467
Zm00001d016001	0.495434	1e-06	0.495433071735267
Zm00001d016002	0.554157	0.0103	0.564410839242944
Zm00001d016006	0.882242	0.008349	0.890590068002251
Zm00001d016008	0.685381	2e-06	0.685378467324871
Zm00001d016009	0.810356	0.059197	0.86955377196978
Zm00001d016013	0.606284	0.038963	0.645248340534373
Zm00001d016014	0.678081	0.026458	0.704539645806323
Zm00001d016016	0.762763	2e-06	0.762761649725262
Zm00001d016017	0.800978	0.025562	0.826540047416436
Zm00001d016019	0.55785	3e-06	0.557851746878382
Zm00001d016022	0.589755	0.13143	0.721183953882751
Zm00001d016029	0.177027	1e-06	0.177030405677877
Zm00001d016031	0.592713	0.100425	0.693128315729677
Zm00001d016034	0.599491	2e-06	0.599520127965876
Zm00001d016035	0.248608	2e-06	0.248610888030708
Zm00001d016036	0.458207	0.025936	0.484156018136851
Zm00001d016037	0.534441	2e-06	0.534439127634122
Zm00001d016041	0.904235	0.000591	0.904830882885493
Zm00001d016044	0.380785	4e-06	0.380739345420297
Zm00001d016045	0.789046	0.012811	0.801857043089738
Zm00001d016049	0.850044	0.007885	0.857916586069903
Zm00001d016052	0.510891	0.001812	0.512700543144215
Zm00001d016054	0.455161	2e-06	0.455162031052784
Zm00001d016057	0.129634	1e-06	0.129633697230408
Zm00001d016059	0.508028	0.031005	0.539028675409425
Zm00001d016060	0.596729	0.019946	0.616690322393767
Zm00001d016061	0.174819	0.151988	0.326788312996754
Zm00001d016066	0.558479	2e-06	0.558479283396332
Zm00001d016068	0.510236	1e-06	0.510237499694259
Zm00001d016070	0.772716	0.049502	0.822220199649589
Zm00001d016072	0.512025	5e-06	0.512047836125747
Zm00001d016075	0.555301	2e-06	0.555304239843889
Zm00001d016076	0.477618	0.09606	0.573678382768843
Zm00001d016077	0.880938	0.002583	0.883518152118898
Zm00001d016081	0.736825	0.046113	0.782945736434109
Zm00001d016082	0.464133	3e-06	0.464130517648853
Zm00001d016083	0.86737	0.035468	0.902837537381295
Zm00001d016084	0.601177	2e-06	0.601160681900617
Zm00001d016085	0.795229	0.020221	0.815449688118355
Zm00001d016087	0.713963	0.071694	0.7856571940333
Zm00001d016091	0.783753	0.037735	0.821487546205133
Zm00001d016095	0.090471	0.252854	0.343322892938497
Zm00001d016098	0.208533	1e-06	0.208534653929477
Zm00001d016100	0.787415	2e-06	0.787416754293726
Zm00001d016103	0.345752	1e-06	0.345749502982107
Zm00001d016105	0.749306	0.009912	0.759236788150132
Zm00001d016106	0.65693	1e-06	0.656954072790295
Zm00001d016119	0.208936	0.030734	0.239671347659925
Zm00001d016120	0.229436	1e-06	0.229436809762544
Zm00001d016121	0.668756	1e-06	0.668757010480892
Zm00001d016122	0.881677	1e-06	0.881677936844113
Zm00001d016128	0.736557	1e-06	0.736557425669163
Zm00001d016129	0.497937	0.050045	0.548013575563985
Zm00001d016130	0.53172	4e-06	0.53173371944703
Zm00001d016131	0.340662	3e-06	0.340682788051209
Zm00001d016132	0.249817	4e-06	0.249818385946374
Zm00001d016134	0.648261	0.001029	0.649287285946618
Zm00001d016135	0.180844	1e-06	0.180846047805696
Zm00001d016136	0.637147	0.005151	0.642296246339013
Zm00001d016137	0.458461	1e-06	0.458461636512389
Zm00001d016139	0.58027	0.010812	0.591082480820511
Zm00001d016142	0.205176	1e-06	0.205178069871507
Zm00001d016144	0.90628	1e-06	0.906284092738209
Zm00001d016145	0.270204	1e-06	0.270205836775719
Zm00001d016149	0.754599	2e-06	0.754591925142956
Zm00001d016154	0.609491	3e-06	0.609491724036912
Zm00001d016155	0.908241	1e-06	0.908241089429039
Zm00001d016156	0.763082	0.023178	0.786261540848786
Zm00001d016157	0.117854	0.152838	0.270693237456865
Zm00001d016158	0.658935	0.059286	0.718220419832566
Zm00001d016159	0.709279	0.053977	0.763258536768713
Zm00001d016160	0.732948	1e-06	0.732949369546063
Zm00001d016163	0.396321	1e-06	0.396322108022886
Zm00001d016164	0.937787	0.009689	0.947475954588385
Zm00001d016165	0.645887	0.007101	0.65296803652968
Zm00001d016166	0.765372	0.01521	0.780587422668028
Zm00001d016167	0.851935	1e-06	0.851935408948257
Zm00001d016170	0.544417	0.016749	0.561170300491473
Zm00001d016172	0.604379	0.02928	0.63365862698896
Zm00001d016175	0.359203	2e-06	0.359212386516548
Zm00001d016176	0.8267	0.044684	0.871385413904757
Zm00001d016177	0.554479	0.086601	0.641081275665627
Zm00001d016180	0.821757	0.01598	0.837736604907361
Zm00001d016181	0.528972	4e-06	0.529003069962837
Zm00001d016182	0.716078	3e-06	0.716081508075482
Zm00001d016185	0.698524	3e-06	0.698523113124787
Zm00001d016189	0.701939	0.024064	0.726003250489458
Zm00001d016193	0.752385	0.100776	0.853160772390387
Zm00001d016194	0.717143	0.052753	0.769895504563154
Zm00001d016197	0.697926	0.221288	0.919214478244128
Zm00001d016198	0.725778	1e-06	0.725786895581745
Zm00001d016199	0.656186	3e-06	0.656178089044522
Zm00001d016200	0.603669	2e-06	0.603684049392795
Zm00001d016203	0.846128	0.001594	0.847721058895429
Zm00001d016216	0.382819	0.008303	0.391120014113282
Zm00001d016219	0.788509	0.023039	0.811549080655584
Zm00001d016225	0.519239	2e-06	0.519229850461039
Zm00001d016228	0.418641	1e-06	0.418638317122823
Zm00001d016229	0.416939	0.180865	0.597803733539363
Zm00001d016230	0.589512	2e-06	0.589508099271809
Zm00001d016234	0.626952	2e-06	0.626947065930836
Zm00001d016237	0.560955	2e-06	0.560946146052529
Zm00001d016238	0.850314	0.049115	0.899429617502293
Zm00001d016239	0.791672	0.022798	0.814469697180659
Zm00001d016242	0.627202	2e-06	0.627202590722926
Zm00001d016248	0.58166	0.077515	0.659118900994789
Zm00001d016254	0.893227	0.009742	0.902968986168273
Zm00001d016255	0.656593	3e-06	0.656590630831957
Zm00001d016256	0.791992	0.041523	0.833514625024213
Zm00001d016260	0.152784	2e-06	0.152787140810651
Zm00001d016262	0.10739	2e-06	0.107391378592698
Zm00001d016271	0.669957	3e-06	0.669959249591557
Zm00001d016273	0.35501	2e-06	0.355013655367012
Zm00001d016274	0.656944	4e-06	0.656953427033277
Zm00001d016276	0.568623	2e-06	0.568628533568905
Zm00001d016277	0.781591	1e-06	0.781588828652684
Zm00001d016278	0.803655	1e-06	0.803660602817906
Zm00001d016280	0.84853	0.045578	0.894108998384304
Zm00001d016285	0.68303	0.025196	0.70821805949958
Zm00001d016286	0.662349	0.037427	0.699768288646144
Zm00001d016294	0.660815	0.014916	0.675728471430897
Zm00001d016298	0.418574	2e-06	0.418573966661441
Zm00001d016299	0.821534	0.031489	0.853021334212856
Zm00001d016301	0.605875	3e-06	0.605877479201189
Zm00001d016305	0.597555	0.014526	0.612068965517241
Zm00001d016306	0.340275	2e-06	0.340273725401737
Zm00001d016307	0.176122	3e-06	0.176120726088256
Zm00001d016308	0.696118	0.067637	0.763749154071735
Zm00001d016311	0.826949	1e-06	0.826929380485851
Zm00001d016312	0.721355	0.015135	0.736489767092854
Zm00001d016318	0.853947	0.130225	0.984171927070165
Zm00001d016322	0.789528	0.042405	0.831932672076946
Zm00001d016326	0.494957	3e-06	0.494907130017975
Zm00001d016331	0.810169	0.071413	0.881581023498475
Zm00001d016332	0.873294	1e-06	0.873292118222578
Zm00001d016333	0.853728	1e-06	0.853728917802627
Zm00001d016342	0.763686	2e-06	0.76368865941296
Zm00001d016347	0.636669	0.049014	0.685691873235017
Zm00001d016349	0.774936	2e-06	0.774945829813802
Zm00001d016358	0.827827	1e-06	0.827820082005118
Zm00001d016361	0.757348	0.073304	0.830654505481446
Zm00001d016363	0.705649	1e-06	0.705656232839099
Zm00001d016364	0.890192	0.004055	0.894246366209726
Zm00001d016365	0.806602	0.001186	0.80778531127021
Zm00001d016371	0.7429	0.003322	0.746224523889075
Zm00001d016373	0.825722	2e-06	0.825735437366063
Zm00001d016374	0.758293	0.003396	0.761712728967272
Zm00001d016378	0.472548	3e-06	0.47255969836615
Zm00001d016379	0.726742	0.023183	0.749923656129759
Zm00001d016380	0.342246	1e-06	0.342248380380593
Zm00001d016381	0.287892	1e-06	0.287892431330864
Zm00001d016382	0.705043	2e-06	0.705045051362059
Zm00001d016388	0.848415	0.006875	0.855292052806064
Zm00001d016396	0.828434	1e-06	0.828435181328188
Zm00001d016397	0.522125	0.025587	0.547728768926926
Zm00001d016400	0.311977	0.070801	0.382777614607653
Zm00001d016401	0.446968	0.004426	0.451391884574082
Zm00001d016406	0.636743	0.061868	0.698607452013549
Zm00001d016407	0.290439	3e-06	0.290451409899552
Zm00001d016408	0.908904	1e-06	0.908904615301572
Zm00001d016410	0.561641	4e-06	0.561671234906289
Zm00001d016411	0.652447	6e-06	0.652430158895005
Zm00001d016414	0.43717	0.020619	0.457789103136657
Zm00001d016415	0.412874	0.271087	0.683960307945197
Zm00001d016431	0.213141	1e-06	0.213142266107555
Zm00001d016433	0.535159	1e-06	0.53516063250551
Zm00001d016435	0.731209	1e-06	0.73121048897003
Zm00001d016438	0.503682	2e-06	0.503679312813171
Zm00001d016439	0.745987	2e-06	0.746041055718475
Zm00001d016440	0.603329	0.017385	0.62071241919956
Zm00001d016441	0.716191	0.005063	0.721251471314121
Zm00001d016442	0.742334	2e-06	0.742333065164924
Zm00001d016443	0.722091	0.001764	0.723851744935306
Zm00001d016444	0.293763	2e-06	0.293765164777788
Zm00001d016446	0.825107	4e-06	0.825110989175438
Zm00001d016452	0.649564	0.077427	0.726980153763633
Zm00001d016453	0.472453	2e-06	0.472450265378594
Zm00001d016456	0.851437	1e-06	0.851436525344067
Zm00001d016457	0.552351	0.080925	0.633275207155479
Zm00001d016458	0.658035	1e-06	0.658058686450754
Zm00001d016461	0.41546	1e-06	0.415460824174849
Zm00001d016463	0.646806	3e-06	0.646853756318633
Zm00001d016465	0.680625	0.05925	0.739873622812703
Zm00001d016469	0.607451	3e-06	0.607447350003181
Zm00001d016470	0.625064	2e-06	0.625069912928195
Zm00001d016471	0.423205	0.023326	0.446531544013829
Zm00001d016472	0.78327	0.017757	0.801045197268462
Zm00001d016473	0.171338	1e-06	0.171336028960349
Zm00001d016475	0.56438	2e-06	0.564371140467443
Zm00001d016477	0.828812	1e-06	0.828810858107123
Zm00001d016478	0.447714	0.008095	0.455808830848567
Zm00001d016479	0.651677	6e-06	0.651660040829483
Zm00001d016483	0.518898	3e-06	0.518898465419382
Zm00001d016486	0.699174	0.026828	0.725997842502697
Zm00001d016487	0.501718	1e-06	0.501717932947509
Zm00001d016489	0.830291	0.056971	0.887261461676422
Zm00001d016490	0.614782	1e-06	0.614772522189956
Zm00001d016491	0.756	1e-06	0.756005990171057
Zm00001d016492	0.489464	0.096138	0.585602832156967
Zm00001d016493	0.427926	1e-06	0.42792355037253
Zm00001d016496	0.731283	5e-06	0.731324236772357
Zm00001d016500	0.693137	0.061571	0.754708465458995
Zm00001d016501	0.663163	2e-06	0.663184541929695
Zm00001d016506	0.719483	0.030972	0.750463040915979
Zm00001d016510	0.415328	0.045312	0.460640071209879
Zm00001d016512	0.701791	3e-06	0.701799117630207
Zm00001d016519	0.609797	2e-06	0.609782608695652
Zm00001d016520	0.572105	0.016445	0.58859361403039
Zm00001d016521	0.435228	0.037125	0.472346348252875
Zm00001d016522	0.151164	2e-06	0.151164005138542
Zm00001d016528	0.549425	2e-06	0.549408105939005
Zm00001d016529	0.691293	1e-06	0.691293836653851
Zm00001d016530	0.745699	0.026797	0.772493488870894
Zm00001d016531	0.565305	0.006741	0.572045114512602
Zm00001d016532	0.794771	1e-06	0.794771896047752
Zm00001d016535	0.527146	2e-06	0.527139226207286
Zm00001d016537	0.442529	1e-06	0.442529496945964
Zm00001d016542	0.801495	0.034637	0.836131152225159
Zm00001d016543	0.740546	0.050942	0.79149949178837
Zm00001d016544	0.831855	1e-06	0.831856345870166
Zm00001d016545	0.385222	1e-06	0.385220847200233
Zm00001d016549	0.676575	2e-06	0.67660662785003
Zm00001d016550	0.856676	0.03702	0.893697005453569
Zm00001d016551	0.67832	1e-06	0.678321091587667
Zm00001d016552	0.911628	1e-06	0.911627252004471
Zm00001d016553	0.729032	1e-06	0.729035728441198
Zm00001d016557	0.80154	0.006848	0.808387096774194
Zm00001d016558	0.766942	2e-06	0.766946108377801
Zm00001d016559	0.641299	2e-06	0.641279713276762
Zm00001d016561	0.584842	3e-06	0.584836286411614
Zm00001d016564	0.686589	1e-06	0.686588266827487
Zm00001d016565	0.556736	0.013255	0.569990845184194
Zm00001d016566	0.562623	2e-06	0.562630344108446
Zm00001d016567	0.834457	1e-06	0.834459311156179
Zm00001d016568	0.753053	0.031266	0.784311725982075
Zm00001d016570	0.568775	0.04424	0.613016596808076
Zm00001d016572	0.652363	2e-06	0.65236648949633
Zm00001d016577	0.725065	2e-06	0.725073826108519
Zm00001d016581	0.614394	4e-06	0.61439538815443
Zm00001d016582	0.842582	0.010491	0.853076944564716
Zm00001d016584	0.545236	1e-06	0.545242736363741
Zm00001d016585	0.432476	0.051221	0.483691317806405
Zm00001d016586	0.533196	7.3e-05	0.533263015143524
Zm00001d016587	0.645647	3e-06	0.645632333767927
Zm00001d016588	0.689905	3e-06	0.689906967452877
Zm00001d016590	0.678536	1e-06	0.678536987156367
Zm00001d016591	0.553313	0.023885	0.577177404118647
Zm00001d016593	0.348057	0.041702	0.389760765550239
Zm00001d016595	0.767492	0.003944	0.771438104771438
Zm00001d016596	0.482479	0.033189	0.51566767186414
Zm00001d016599	0.532847	3e-06	0.532856478250756
Zm00001d016601	0.605295	0.115558	0.720852623056323
Zm00001d016602	0.557733	2e-06	0.557708905453119
Zm00001d016604	0.672659	2e-06	0.672648881703045
Zm00001d016605	0.484385	1e-06	0.484386154597043
Zm00001d016606	0.670128	3e-06	0.670081490104773
Zm00001d016607	0.616669	0.029813	0.646482673717708
Zm00001d016613	0.364028	0.05149	0.415519448547514
Zm00001d016615	0.485365	4e-06	0.485346826902804
Zm00001d016616	0.547702	2e-06	0.547702679448117
Zm00001d016619	0.532085	2e-06	0.532036029911625
Zm00001d016621	0.793926	0.004631	0.798559097168575
Zm00001d016625	0.651243	3e-06	0.651244271050339
Zm00001d016627	0.654447	1e-06	0.654447828129629
Zm00001d016634	0.774625	3e-06	0.774613575268817
Zm00001d016635	0.607571	2e-06	0.607572792134668
Zm00001d016636	0.126207	0.056943	0.183151616436252
Zm00001d016637	0.311901	0.108909	0.420809728031627
Zm00001d016640	0.898284	2e-06	0.898284743385744
Zm00001d016647	0.623735	0.125152	0.748890112824621
Zm00001d016648	0.678604	1e-06	0.678604503296612
Zm00001d016649	0.803523	0.038476	0.841999357080155
Zm00001d016651	0.777229	0.003184	0.780414237394027
Zm00001d016653	0.490518	0.001691	0.492203315642611
Zm00001d016655	0.744334	0.022124	0.766456706884315
Zm00001d016659	0.67849	4e-06	0.678536839752663
Zm00001d016660	0.270159	2e-06	0.270162582612236
Zm00001d016661	0.511183	1e-06	0.511184325796954
Zm00001d016662	0.873163	2e-06	0.873162759242561
