Gene	Median_FPKM	Mean_FPKM
Zm00001d012703	3.54951467183114	5.52701958947947
Zm00001d012706	4.73053325857315	5.85926358089966
Zm00001d012707	2.07371524412355	2.35209216073863
Zm00001d012708	14.5130280892034	14.5047616509871
Zm00001d012709	10.2727118117237	10.1536369553046
Zm00001d012710	5.57996918731449	5.9369424563174
Zm00001d012711	2.75426446224834	2.69012261496577
Zm00001d012712	2.97413859909396	3.57383569603808
Zm00001d012713	0.897833862427225	0.905009876316249
Zm00001d012714	52.4565847866094	52.0353222636126
Zm00001d012716	0.248410710195477	0.268652334988767
Zm00001d012717	0.327147082411818	0.657355578976808
Zm00001d012718	5.12754729662491	5.30089414768527
Zm00001d012719	3.97922678771182	4.43670973637145
Zm00001d012720	18.420941327644	17.8395529273701
Zm00001d012721	NA	NA
Zm00001d012725	6.84258910718961	6.95844905319936
Zm00001d012726	0.674883890267547	0.95312578547596
Zm00001d012728	52.3527828560679	53.1241439627048
Zm00001d012729	5.08806190401987	4.9752667556332
Zm00001d012730	0.139157277122628	0.258584246935324
Zm00001d012731	5.64181658546132	5.77402648084314
Zm00001d012732	2.82406018791415	3.01735412610311
Zm00001d012734	10.7809587965273	10.8699538017187
Zm00001d012735	9.3926388681696	9.36908230620041
Zm00001d012736	5.1126785233367	6.66125008386855
Zm00001d012737	5.19509359244503	5.50883390569903
Zm00001d012738	1.72856974167721	2.07954975009489
Zm00001d012740	0.165976082083807	0.196854208206414
Zm00001d012741	0.975688141541552	1.07240431756663
Zm00001d012743	0.229988077394398	1.3121766618337
Zm00001d012744	0.252620075990064	0.38358723656461
Zm00001d012745	6.99506428123792	8.12892165517837
Zm00001d012746	22.7907744661137	23.0826680712314
Zm00001d012747	3.28204630204762	3.29901466354514
Zm00001d012748	67.7915821565261	69.6988024971433
Zm00001d012749	6.77251048121282	7.11740598468765
Zm00001d012750	12.7553027768959	13.2052540610492
Zm00001d012751	16.4614695512374	16.29014328231
Zm00001d012752	1.11530592895803	1.08879883647524
Zm00001d012753	1.44185245172142	1.62254443389883
Zm00001d012754	5.1480250364986	7.92563855635074
Zm00001d012755	7.157083471605	6.91653088990731
Zm00001d012757	1.13547534840088	1.31174573299871
Zm00001d012758	0.137689387594417	0.217585640168301
Zm00001d012760	5.61971162011988	5.61230890049323
Zm00001d012761	2.97427563877352	3.06257153382955
Zm00001d012763	3.82786209464596	3.901586033829
Zm00001d012764	0.215839004101503	0.610641772992231
Zm00001d012765	5.25776122439949	5.69264868317183
Zm00001d012766	0.87154778853316	1.02435377761482
Zm00001d012767	0.513738911490159	0.733170741584227
Zm00001d012768	3.47056918444351	3.28289066303443
Zm00001d012769	0.300947663246714	0.437330747010624
Zm00001d012770	57.7553032888447	59.4985879781213
Zm00001d012771	4.84046459306237	5.29019713950444
Zm00001d012772	0.173962738763374	0.186920908773796
Zm00001d012773	0.147986235485905	0.218713815948405
Zm00001d012774	3.1623869248482	3.16607663002569
Zm00001d012775	8.5566921464765	7.93104298262115
Zm00001d012776	57.6985438576477	58.4498270571371
Zm00001d012778	0.21219490811946	0.235156046765008
Zm00001d012779	3.17103539737708	3.19785002427192
Zm00001d012780	0.479244090667774	0.591173994451107
Zm00001d012781	0.543352651910861	0.74148502992613
Zm00001d012782	3.55326266169617	4.07728481204345
Zm00001d012784	0.187084377045677	0.376086844519281
Zm00001d012785	1.63576280230092	1.75876671199644
Zm00001d012786	3.95291462125986	3.92897560642901
Zm00001d012787	5.67110429635941	5.41756048019267
Zm00001d012788	0.147557932489829	0.161651461600985
Zm00001d012789	1.50258385690203	1.66973449315743
Zm00001d012790	0.113640028153534	0.113640028153534
Zm00001d012791	24.9705244613389	25.1619064980588
Zm00001d012792	0.161863097760691	0.180854802544272
Zm00001d012794	5.57246184755485	5.25781363841028
Zm00001d012795	0.640435191723616	0.648985994723187
Zm00001d012797	1.75311104267765	4.55442977135051
Zm00001d012798	0.521433058766705	0.521433058766705
Zm00001d012799	0.163416702915442	0.163254958683049
Zm00001d012800	20.7791287414909	21.2831412721105
Zm00001d012801	1.8495782964167	1.84756749257344
Zm00001d012802	2.32988969202296	5.1745747831102
Zm00001d012803	0.197199098948311	0.220142723372836
Zm00001d012805	0.593786435713445	0.709436568257593
Zm00001d012806	12.7200690138366	13.4089197416031
Zm00001d012807	0.111450622203142	0.137891300911908
Zm00001d012808	5.79016455179961	6.75258338998952
Zm00001d012809	10.3436052783262	10.9287481256585
Zm00001d012810	56.3050686482694	56.1192989103123
Zm00001d012811	4.09508045475825	4.08983783261149
Zm00001d012812	8.36269523789666	10.0374803627982
Zm00001d012813	1.79541373845391	2.05515826674414
Zm00001d012814	6.10491084693661	6.07773759199313
Zm00001d012815	12.8045870112514	12.7168461538235
Zm00001d012816	18.8440584560429	19.6833174505549
Zm00001d012817	13.0942638065647	13.1734877506895
Zm00001d012818	0.582360485646432	0.709922991361514
Zm00001d012819	7.59528330831368	7.77654770956503
Zm00001d012820	110.094443595339	111.752435033291
Zm00001d012821	20.1413212318233	20.5363993339546
Zm00001d012822	6.29557257876331	6.3783532079817
Zm00001d012823	13.7570765250097	13.7194532821511
Zm00001d012824	11.7935037950872	13.7569741648813
Zm00001d012825	13.3541425329625	13.8728451772851
Zm00001d012826	9.63261454017364	9.70567007099287
Zm00001d012827	30.6724537986067	30.198002576805
Zm00001d012828	6.51061389699923	7.17285304834945
Zm00001d012829	NA	NA
Zm00001d012830	8.08660431670788	8.34018506308705
Zm00001d012831	8.72754270317326	8.85673614833862
Zm00001d012832	20.5609737943118	21.6685033109003
Zm00001d012834	10.1196226935349	10.281377897405
Zm00001d012836	13.6091669906169	13.7232874138814
Zm00001d012837	120.146466286829	124.367982846292
Zm00001d012838	59.1813272662861	58.7917602256349
Zm00001d012839	9.27779498891912	9.94356784294015
Zm00001d012840	2.27841447252054	2.56540721100798
Zm00001d012841	0.615689219346349	1.42558102459071
Zm00001d012844	58.587737290358	62.5052456262584
Zm00001d012845	6.72820839702015	6.75482200805678
Zm00001d012846	5.74618236132819	5.78927744306201
Zm00001d012847	21.9900002227845	25.7928353120166
Zm00001d012848	1.47818600290788	1.57229468583514
Zm00001d012849	7.24603000635915	7.44848585618473
Zm00001d012850	17.3801861122469	19.2355671747536
Zm00001d012851	7.48250864978821	7.76013966956229
Zm00001d012852	12.8781598076705	12.8858414596055
Zm00001d012853	2.73123903526436	2.73510735273155
Zm00001d012854	16.475929160704	16.7815445955298
Zm00001d012855	6.19992163093686	6.15581793131853
Zm00001d012856	3.85627176042681	3.89744535869686
Zm00001d012857	57.5071460959664	59.9079637320114
Zm00001d012858	30.0562915694692	28.513608094033
Zm00001d012859	0.298940262207451	0.644659055228059
Zm00001d012860	0.127780674653521	0.172306402589551
Zm00001d012861	16.571193172929	20.6386742578742
Zm00001d012862	2.70596112249604	2.73727292174792
Zm00001d012863	9.3228191172053	9.46645061957959
Zm00001d012865	26.101193690854	26.5274196346124
Zm00001d012866	8.81246525656339	9.09647356450754
Zm00001d012867	7.88889252216217	8.11748408294434
Zm00001d012868	9.29968327940691	10.3667434060712
Zm00001d012869	6.49453126529543	6.62573084085246
Zm00001d012873	0.179053339892549	0.198554815792041
Zm00001d012874	NA	NA
Zm00001d012875	7.17818959570308	7.46804371626514
Zm00001d012877	0.299918543173389	0.4364021065372
Zm00001d012878	200.230780070409	202.815132800313
Zm00001d012880	3.55999013789074	3.64147324666778
Zm00001d012881	37.1315536722647	37.1145660402017
Zm00001d012882	9.50080166232665	10.2510788359482
Zm00001d012883	5.08831697634495	5.12708916608512
Zm00001d012884	3.76999480579756	3.95026380964786
Zm00001d012885	0.378149337934865	0.564509196472236
Zm00001d012886	88.3788800853911	87.2406076555352
Zm00001d012887	3.83504102154525	4.73227928806853
Zm00001d012888	13.332917390115	13.4754224062119
Zm00001d012889	1.69744995014186	1.77345197285578
Zm00001d012890	18.9761056401913	18.828279517867
Zm00001d012891	1.08084044305979	1.00786169041049
Zm00001d012892	15.9434141896723	16.0252454588237
Zm00001d012893	3.56794656135698	3.63508840564509
Zm00001d012894	0.733319720320439	1.00839855860625
Zm00001d012895	4.09790987404677	4.17188193719319
Zm00001d012896	8.20550816756434	8.43500806317071
Zm00001d012897	4.06567581436099	4.68527732502726
Zm00001d012898	9.96048618183668	11.1659955322376
Zm00001d012899	25.4683662631931	30.7271308157248
Zm00001d012900	25.7121744599015	34.448276837229
Zm00001d012902	2.38962117248933	3.31974689788584
Zm00001d012906	0.241698620392493	0.392288346530076
Zm00001d012907	0.424142269568931	0.598251783418592
Zm00001d012908	1.57407468687427	1.92480304575679
Zm00001d012909	10.3861368840781	12.7088591906558
Zm00001d012910	0.754757375105872	1.28669370180332
Zm00001d012911	5.57955196418	5.73167281040129
Zm00001d012913	10.853617004455	11.3057435814425
Zm00001d012915	5.13157112482451	5.17060508316727
Zm00001d012916	6.66975976125943	6.71111952398378
Zm00001d012917	4.09887971837876	4.0657891312151
Zm00001d012918	3.25827728366008	3.34641423372416
Zm00001d012919	0.326176012961275	1.07655363702646
Zm00001d012920	2.67844247782056	24.2540958933022
Zm00001d012921	36.967195103909	39.2466074147781
Zm00001d012922	21.4993562428324	24.8080109103736
Zm00001d012923	5.6243417866071	5.72389467263857
Zm00001d012924	19.9601034456571	18.6473172592142
Zm00001d012925	0.330951499003223	0.457258174722967
Zm00001d012928	0.213690461722487	0.240576630265879
Zm00001d012929	5.92815304117887	5.8159757383471
Zm00001d012930	21.4350522026482	21.5287295404368
Zm00001d012931	6.0699458646587	6.11740936521012
Zm00001d012932	22.8551766348634	24.1111276496446
Zm00001d012933	9.27558842133612	9.34061330249889
Zm00001d012934	15.9339379931366	16.7173352370998
Zm00001d012935	3.45604094303643	4.00461624735524
Zm00001d012936	1.67218854971161	2.00531626481446
Zm00001d012937	2.24978847054661	3.00685215758696
Zm00001d012938	10.1654232153597	10.7301851933634
Zm00001d012939	15.3321501565117	37.1879007158802
Zm00001d012941	0.176011269300591	0.250901322858064
Zm00001d012942	0.102070607945671	0.102070607945671
Zm00001d012943	0.622811012370064	0.605775637144901
Zm00001d012952	NA	NA
Zm00001d012953	1.99637390838855	2.71505305623453
Zm00001d012954	16.5107397282386	16.6020556503667
Zm00001d012955	3.23242738087453	3.1311085754487
Zm00001d012956	0.712892525227594	1.06929201927319
Zm00001d012957	1.78588322442278	1.87280128784143
Zm00001d012958	1.53662528909865	1.54392646039928
Zm00001d012960	6.84422184236487	4.32872797579676
Zm00001d012961	0.380196355402525	0.432399897628331
Zm00001d012962	7.07064100278808	7.34817228434482
Zm00001d012963	3.85493694867599	4.01091689098639
Zm00001d012964	2.63438379437093	2.73635014105638
Zm00001d012965	9.17123592112416	8.90426674562477
Zm00001d012966	241.226007141528	244.484273049045
Zm00001d012967	0.683712333742399	1.20894108676501
Zm00001d012968	1.57840983714427	2.91506479718764
Zm00001d012969	1.76177098398648	1.897128527127
Zm00001d012970	10.5224178512217	11.3702717584701
Zm00001d012972	3.66428506029262	7.18403143355296
Zm00001d012973	32.6367801823378	34.9881775548514
Zm00001d012974	3.15660253219296	3.17217697720658
Zm00001d012975	0.390022201833454	0.532188971367039
Zm00001d012976	0.139816769905624	0.259318364865812
Zm00001d012978	33.7163730877561	33.3906584171771
Zm00001d012979	4.53130985235861	4.75234256708026
Zm00001d012980	0.312088853853852	0.306564599349724
Zm00001d012981	4.41323957684685	4.8124822060486
Zm00001d012982	13.5167227122706	12.7900595325849
Zm00001d012983	1.61952036421872	1.84959306477794
Zm00001d012984	19.4164811652965	19.5975502655149
Zm00001d012985	NA	NA
Zm00001d012988	9.35467994955657	10.0377708778054
Zm00001d012989	0.159797227621873	0.159797227621873
Zm00001d012991	9.90294398640394	9.91017175415785
Zm00001d012992	74.2043756958561	73.6559418452299
Zm00001d012993	18.6645491508434	19.3115466018106
Zm00001d012994	0.431526605494044	0.788192512151606
Zm00001d012995	1.76386593582352	1.4843773200468
Zm00001d012996	4.71739239003953	4.84140916965325
Zm00001d012998	79.7989472830096	77.5519184588218
Zm00001d012999	0.128430168659161	0.16471395000034
Zm00001d013002	0.141940741661288	0.284590070852137
Zm00001d013003	6.20668943030382	8.10295529576792
Zm00001d013004	0.404795864007704	0.52813531295971
Zm00001d013005	44.3240406454396	46.3551198881607
Zm00001d013006	5.56825808084201	5.59218934260916
Zm00001d013007	109.814565590841	113.011386809116
Zm00001d013008	23.1485986493462	23.6047274836639
Zm00001d013009	65.7755317567197	65.9056746374133
Zm00001d013010	5.31471881083987	5.46658953397193
Zm00001d013011	0.145887310101998	0.247989415752831
Zm00001d013012	6.10629341882851	6.93613927349449
Zm00001d013013	28.9574231543255	28.4922428680071
Zm00001d013014	1.19639833782313	1.33385409409971
Zm00001d013017	0.522393002965485	2.20345249042078
Zm00001d013018	0.177106581408855	0.203198736416349
Zm00001d013019	14.5445444566949	14.5923424845138
Zm00001d013020	0.142488576743298	0.142947210475246
Zm00001d013021	0.887210200894904	0.978889887789565
Zm00001d013022	14.6349052021985	15.8831764047397
Zm00001d013023	7.04780567710462	7.01141052362878
Zm00001d013024	0.780122050781352	1.07346857161869
Zm00001d013025	4.34981578095186	4.76293638739091
Zm00001d013026	3.45535434345401	3.55502023940971
Zm00001d013027	25.8918561328131	25.7565060949564
Zm00001d013028	8.0098742761461	8.47888292105801
Zm00001d013029	2.2641657230035	2.39816613248988
Zm00001d013030	13.2580542423882	14.0155955783441
Zm00001d013031	30.8390460740943	35.0673207466741
Zm00001d013032	0.318157257535163	0.472340777048279
Zm00001d013033	57.1356055406317	60.9330518391851
Zm00001d013034	108.501570120437	110.131319841345
Zm00001d013035	1.65617218580869	1.69382287994676
Zm00001d013036	0.316806015535732	1.75985348597516
Zm00001d013037	0.90724694589716	1.71247878954149
Zm00001d013038	6.29448014609196	7.08535936745115
Zm00001d013039	272.289063842086	280.607612445117
Zm00001d013040	6.48641877848633	6.51765749412855
Zm00001d013041	16.098901468892	16.1036408269712
Zm00001d013042	9.86480887976698	10.2126379625446
Zm00001d013043	7.24954631050751	7.26177482685933
Zm00001d013045	5.55190934709569	5.04825173615617
Zm00001d013046	12.0281035524975	13.6123733522035
Zm00001d013047	19.5609244608575	19.6299695014139
Zm00001d013048	6.20440941517143	6.23005782706297
Zm00001d013049	15.2047545031986	15.8416580715091
Zm00001d013050	0.347623026315677	0.453865679137712
Zm00001d013052	4.18874220084061	4.29408578699333
Zm00001d013053	1.50508634850791	1.90050291001335
Zm00001d013054	1.21640906318362	1.34072453594007
Zm00001d013055	9.33386473986494	9.04256704428946
Zm00001d013056	14.1839967086766	14.2127413427716
Zm00001d013057	3.86127835951056	4.1815057474521
Zm00001d013058	9.88647367700284	10.0391067160419
Zm00001d013059	20.1570346584676	19.8570716015207
Zm00001d013060	8.42016103682069	8.53339987435925
Zm00001d013061	10.0409012370281	10.311571481674
Zm00001d013063	0.40744651456754	0.593085932856616
Zm00001d013065	7.7709235818522	7.52199921496806
Zm00001d013066	55.0678806649091	55.3288775488261
Zm00001d013067	74.4065730889112	72.5556797092227
Zm00001d013069	7.68843896512154	8.05612858475016
Zm00001d013070	0.221518396252178	0.221306443267734
Zm00001d013071	3.62361654307393	4.35549060375148
Zm00001d013072	44.4505358207566	45.0507706222399
Zm00001d013073	5.52608589720498	6.08518683256782
Zm00001d013074	12.9584963406775	12.7654465358106
Zm00001d013075	3.13143054173921	3.15531438818926
Zm00001d013076	16.0014871852078	15.9034340983565
Zm00001d013077	3.11299558730978	3.21015369059925
Zm00001d013078	23.9573811533216	22.355125893318
Zm00001d013079	21.846198960336	22.6411890528414
Zm00001d013080	13.1655096913083	14.1252764253214
Zm00001d013081	2.61410756616374	2.59237245577796
Zm00001d013082	5.02815251416828	5.36504046855687
Zm00001d013083	13.6296499166147	13.744368175837
Zm00001d013084	0.392462353317095	1.63777171177434
Zm00001d013086	56.5745521206183	56.1239170918453
Zm00001d013087	2.39812256570185	2.59016154712926
Zm00001d013088	0.300275835620536	0.527888874032179
Zm00001d013089	22.0795105934909	23.8860062251279
Zm00001d013090	1.55913779196239	1.59362900586996
Zm00001d013091	0.146796160882423	0.146796160882423
Zm00001d013092	16.2067972938968	16.6256443953249
Zm00001d013093	8.97380528628733	9.07026484746462
Zm00001d013094	17.2221901212629	17.4324548320087
Zm00001d013095	4.46740741700935	4.91781211573433
Zm00001d013097	2.44752150350009	2.4951871109302
Zm00001d013098	13.4975589757752	15.2493614503262
Zm00001d013099	10.6880662822936	15.6828410933554
Zm00001d013100	11.1840978176166	11.4558233918254
Zm00001d013101	0.398430490696245	1.21737117815802
Zm00001d013103	0.286463446949792	0.408654518482002
Zm00001d013104	0.567441021993148	0.845006767342014
Zm00001d013105	0.29533260113345	0.394593743089482
Zm00001d013106	0.410485607231819	0.410485607231819
Zm00001d013107	4.80969775369548	5.51700948067411
Zm00001d013108	26.6299899793317	28.5186274448486
Zm00001d013109	4.06190179359533	4.34092394869859
Zm00001d013110	0.408266731263035	0.533162955301914
Zm00001d013111	35.696447059192	40.2062795071186
Zm00001d013112	1.57963507810343	1.63162310130368
Zm00001d013113	9.64357023554834	9.91762078290096
Zm00001d013114	0.374239552013401	0.440325896717231
Zm00001d013115	2.85746729657741	6.14223515800759
Zm00001d013116	12.1319360537983	12.1283460359855
Zm00001d013117	0.26521284019415	0.295681497830985
Zm00001d013118	36.9736060073864	41.1478495478754
Zm00001d013119	2.96727993286041	3.13326061714097
Zm00001d013120	1.79869253465586	1.88471844842228
Zm00001d013122	1.93065923971661	1.92040461766737
Zm00001d013124	0.112041447346169	0.210796106230223
Zm00001d013125	9.76212477540689	11.8851655964264
Zm00001d013126	9.41349846607643	9.40534340193786
Zm00001d013127	3.62802901591906	5.14808436141823
Zm00001d013128	3.2032973535269	3.11065860396763
Zm00001d013130	4.20764721512862	5.0966812741721
Zm00001d013131	2.70190312379499	2.3619242098752
Zm00001d013133	14.9223278271387	24.3506613939252
Zm00001d013135	32.342733837948	32.8064217993031
Zm00001d013136	1.22455347673615	1.25964914247507
Zm00001d013138	4.09070979906676	4.28773449091567
Zm00001d013139	70.8423041336626	75.0016331736135
Zm00001d013140	0.297206223863952	0.332963543987995
Zm00001d013141	166.284371058913	169.789773266971
Zm00001d013142	0.376645356395375	0.688989574188146
Zm00001d013143	4.8821810145314	5.40678590614842
Zm00001d013144	1.63722213611647	1.7834019826716
Zm00001d013146	1179.90420597154	1190.7019015565
Zm00001d013147	14.3445040651226	14.7036514156533
Zm00001d013148	0.669348052589993	0.663488611136417
Zm00001d013150	2.77811933208377	2.73342761884543
Zm00001d013151	2.41548749518388	2.74155087891286
Zm00001d013153	0.504556889669983	0.721007941003295
Zm00001d013154	7.19100919602001	7.90133036948148
Zm00001d013156	60.3804169443759	59.5818926206583
Zm00001d013159	239.495902355114	240.116887734981
Zm00001d013160	0.765073963194497	0.848993402543131
Zm00001d013161	0.633455820634428	0.976308189449936
Zm00001d013162	1.94890144191979	2.04858521507564
Zm00001d013163	14.3198630521013	16.414466867135
Zm00001d013164	0.760018274943428	1.04331881703756
Zm00001d013165	3.38115160223564	4.29373953414364
Zm00001d013166	0.641991898618826	0.835604149642267
Zm00001d013167	0.77491093894278	1.76932381406607
Zm00001d013168	2.95044026845468	3.04523039253502
Zm00001d013169	0.271215381179499	0.880952942965342
Zm00001d013170	0.153142557517606	0.17207151377669
Zm00001d013172	0.180607929716684	0.268044140792248
Zm00001d013173	17.3669933057136	19.9435775012453
Zm00001d013175	2.4834715789136	3.32240836041116
Zm00001d013176	3.08129786956624	3.09423660748635
Zm00001d013177	1.61124053558853	1.59378215352656
Zm00001d013178	0.694931048982449	0.742445644134756
Zm00001d013179	8.00344606844889	8.10756424023731
Zm00001d013181	1.00503662808616	1.2187976809959
Zm00001d013182	4.7136943579792	4.69565049017057
Zm00001d013184	28.7707493455973	28.2512470154665
Zm00001d013185	9.06441510605266	9.47440155038301
Zm00001d013186	0.706996117442421	0.721336751313413
Zm00001d013187	1.22898269844153	1.29703383594704
Zm00001d013188	1.9956822559101	4.43366843121477
Zm00001d013190	0.179658661036775	0.230954388224262
Zm00001d013191	244.519345436504	245.850143850352
Zm00001d013192	6.34679213260583	6.38113057085019
Zm00001d013193	45.2012149954571	60.2376037613571
Zm00001d013194	0.300013537306819	0.667688037515342
Zm00001d013195	26.2438921806627	26.6102768854753
Zm00001d013196	19.6395147592395	19.7955542475484
Zm00001d013197	0.102430191172503	0.102430191172503
Zm00001d013198	0.125657967453289	0.172070396523092
Zm00001d013199	1.069272372583	1.52650420303284
Zm00001d013200	0.191781524022086	0.260058210523296
Zm00001d013201	5.19985105280077	5.3709157200966
Zm00001d013202	21.5635434931111	25.2000186734829
Zm00001d013203	0.268898647340311	0.425146250188628
Zm00001d013204	9.91799210835003	9.79127434832973
Zm00001d013206	0.178045346644391	0.687682231496786
Zm00001d013207	0.42802652597832	0.689101392823602
Zm00001d013208	22.0414745775332	26.051643257272
Zm00001d013209	4.46972605490369	4.74012737982057
Zm00001d013210	1.82494592560428	3.28038921788151
Zm00001d013211	8.1683076327386	8.96049946532789
Zm00001d013212	13.7444131761689	14.8886220865017
Zm00001d013213	0.120705915716056	3.08249350342112
Zm00001d013214	2.01638485319904	3.01153398877167
Zm00001d013215	0.337182932932391	0.337182932932391
Zm00001d013216	1.84139426743267	2.64645584507997
Zm00001d013217	60.1350355264078	60.6669196747349
Zm00001d013218	5.28202394342895	4.97387491046542
Zm00001d013219	4.64716174760283	4.8170069390043
Zm00001d013220	17.2226820637697	21.9087708178269
Zm00001d013221	17.5843762266953	17.3625965855062
Zm00001d013222	9.88124227713144	12.0042700730367
Zm00001d013223	5.05236741465727	5.15566965867587
Zm00001d013224	0.430416430755149	0.488138163849959
Zm00001d013225	4.31459667477055	5.08952066262231
Zm00001d013226	0.153651141413029	0.153651141413029
Zm00001d013228	1.83257664084828	1.97247470271153
Zm00001d013229	0.121451007757004	0.117651426594676
Zm00001d013230	19.1362601172512	19.5866841030363
Zm00001d013231	16.0070300709285	17.7423436336626
Zm00001d013232	2.79630305395541	3.26224489311865
Zm00001d013234	1.20900113077231	1.64255664262255
Zm00001d013237	0.14303699390664	0.155060462374218
Zm00001d013238	1.42424371691143	1.52909863998325
Zm00001d013239	2.48964610178955	3.54825894498107
Zm00001d013240	19.4111780651352	19.3973101609036
Zm00001d013241	11.8167318922877	11.9713262903599
Zm00001d013242	9.81118832432371	9.99184824647788
Zm00001d013243	13.5566777856582	13.562121213644
Zm00001d013244	2.29336594567105	3.24718047507289
Zm00001d013245	111.023729589813	118.692478280601
Zm00001d013246	NA	NA
Zm00001d013247	4.85888405100787	5.00460159394534
Zm00001d013248	0.23573599778603	0.901322279061822
Zm00001d013249	39.4624076827083	39.8563226327733
Zm00001d013250	2.50583814925421	2.74556861950772
Zm00001d013251	13.3184539493965	13.2911065288913
Zm00001d013252	23.8084286941479	23.6606728016251
Zm00001d013253	17.3369470883602	17.3848685716178
Zm00001d013254	28.6065377035555	29.0247672318945
Zm00001d013255	0.788512135242561	1.33787395085089
Zm00001d013256	38.8374489608161	39.6900802041425
Zm00001d013257	14.0931711422277	14.6013041290625
Zm00001d013258	0.157271847997521	0.183732779660124
Zm00001d013259	0.130119796794312	0.132962956024214
Zm00001d013260	0.274950006582941	0.344246061056967
Zm00001d013261	107.913091222581	142.553313962411
Zm00001d013262	4.20686844021083	4.25580839856517
Zm00001d013263	18.9150171020744	21.8868063285396
Zm00001d013264	1.24483993739731	1.39662926268972
Zm00001d013265	5.29814796050086	5.4388454278539
Zm00001d013267	8.51892612259762	8.67979706200966
Zm00001d013268	9.64494174002308	9.85856967012352
Zm00001d013269	0.315652360520889	0.498884170394779
Zm00001d013270	0.160268646394388	0.199138529079289
Zm00001d013271	30.1530206509203	30.6644639378448
Zm00001d013272	6.70251916224053	7.18119023324432
Zm00001d013273	5.24046958762473	5.26017930670537
Zm00001d013274	7.02476832437458	6.8452914368825
Zm00001d013276	10.1223626681808	10.58293030246
Zm00001d013277	1.96832431444631	2.00630300997815
Zm00001d013278	3.26215209359236	3.40230102531095
Zm00001d013279	0.771894382286031	0.769412068284966
Zm00001d013280	0.57496854905374	0.57714856994962
Zm00001d013281	0.909812258702834	1.10754697291933
Zm00001d013282	88.8109079378924	91.111251037433
Zm00001d013283	11.8431667654755	11.9379120312151
Zm00001d013284	0.120981545307822	0.120981545307822
Zm00001d013286	0.164174844143396	0.294515591063545
Zm00001d013287	18.9551505502187	19.8960357922383
Zm00001d013288	0.293490483953678	0.721681174434901
Zm00001d013289	3.14098811424052	3.51033180701877
Zm00001d013290	30.0089280554102	30.9752581569788
Zm00001d013294	7.92663963552876	8.15044111462933
Zm00001d013295	14.9220484384491	14.6584067189804
Zm00001d013296	78.7167715264642	85.9017434346207
Zm00001d013298	0.803093673057105	1.16545080650222
Zm00001d013299	0.100035414557469	0.100035414557469
Zm00001d013300	36.6999035226236	37.1465869085814
Zm00001d013301	0.169525413553898	0.185321710806179
Zm00001d013303	2.82736559053261	3.00111810521236
Zm00001d013304	6.12347204138564	6.11804042961408
Zm00001d013306	11.1901075917024	11.753995966555
Zm00001d013307	3.01304514747767	3.01152880540535
Zm00001d013308	0.639603539208131	1.09694238053551
Zm00001d013309	63.1375287777712	65.1288106687921
Zm00001d013310	13.2868573226725	13.8146011126156
Zm00001d013311	0.280420995642761	0.450300037455458
Zm00001d013312	0.279968894899345	1.09095139383901
Zm00001d013313	11.2609785460864	15.9033560007954
Zm00001d013314	5.43290803439819	5.37715590352215
Zm00001d013316	0.137425052840297	0.157294213164653
Zm00001d013317	23.0662140836178	24.1803392169134
Zm00001d013318	4.73245644405122	4.71855918142118
Zm00001d013319	171.4375403596	170.645278916369
Zm00001d013320	46.0770247228597	45.8264373613987
Zm00001d013321	0.195655512186133	0.237695574189263
Zm00001d013322	0.252108360315404	0.336127848140879
Zm00001d013323	7.63180220437454	7.32221422288318
Zm00001d013324	34.2278935890967	35.2234554333809
Zm00001d013325	17.1708965770583	18.8374540223017
Zm00001d013326	23.3854733263287	25.6785102518184
Zm00001d013327	1.25490526930305	1.32780351934071
Zm00001d013329	29.9081767958347	30.0511327350732
Zm00001d013330	14.8204948188558	14.6733093048309
Zm00001d013331	9.12308229985712	9.21398802535868
Zm00001d013332	10.0824932415019	10.316563666332
Zm00001d013333	1.84439275030745	2.1999291762204
Zm00001d013334	1.73744651286909	1.7469690960259
Zm00001d013335	5.00265297068432	5.13610019758309
Zm00001d013336	10.807404121675	10.9551743201477
Zm00001d013337	0.163135240340679	0.183672322160159
Zm00001d013338	0.312577673598279	0.42982180032473
Zm00001d013339	4.57890468964764	5.28925936946185
Zm00001d013340	NA	NA
Zm00001d013342	2.01170312315301	2.12244566898132
Zm00001d013343	0.205013694483474	0.280086730441185
Zm00001d013344	2.83648036705584	2.90695554957672
Zm00001d013346	1.6422515722953	1.886817782996
Zm00001d013348	19.6044412745233	20.0711629497335
Zm00001d013351	0.131462010767235	0.158960659274233
Zm00001d013353	0.3608654813519	0.440081664862237
Zm00001d013354	0.337299506344329	0.337299506344329
Zm00001d013355	0.698552941221378	0.931292531893572
Zm00001d013357	0.705553132934125	0.727471774489955
Zm00001d013358	4.13662690282017	4.13551582597732
Zm00001d013359	4.34781801467397	4.45310160180644
Zm00001d013360	18.1522658611379	18.1259991806373
Zm00001d013361	2.4451346128928	2.50059158201023
Zm00001d013362	25.2725341838825	25.3753553688567
Zm00001d013364	1.67866251605464	2.1634939876707
Zm00001d013365	0.984788429946514	1.16097413843879
Zm00001d013366	0.303480048617361	0.378882696696858
Zm00001d013367	315.789077061736	315.965486391979
Zm00001d013369	1.50179338571504	1.33197192815683
Zm00001d013370	0.705698667622959	0.83352980807249
Zm00001d013371	32.8575318555825	32.0116254312746
Zm00001d013372	0.20493517683828	0.466098578676086
