gid	B1	B10	B11	B14	B15	B16	B17	B18	B19	B20	B21	B23	B24	B25	B26	B29	B3	B30	B35	B36	B37	B4	B41	B44	B45	B46	B48	B49	B5	B50	B51	B52	B53	B54	B55	B56	B57	B58	B59	B6	B60	B61	B64	B68	B7	B70	B8	B9
Zm00001d024541	0.202845153	0.177248454	0.666707527	0.140848287	0.292979452	0.138115248	0.555625473	0.032870881	0.020005285	0.175535042	0.034199602	0.099210047	0.158307689	0.464903903	0.372933179	0.344607591	0.392317543	0.191932898	0.414038961	0.179324596	0.475377459	0.009271036	0.216967417	0.485583464	0.28916029	0.378537266	0.113131763	1.434078897	0.241057406	0.239201462	0.522588432	1.368562167	0.454575686	0.979971944	0.792616144	0.439132254	0.950671054	0.320744416	0.676180829	0.06939212	1.16627873	0.349314629	1.175622071	0.468167035	0.206406264	0.301954311	0.086262298	0.130906483
Zm00001d024543	2.303619629	7.562973074	12.17124891	10.69880541	8.248247749	3.023224044	21.9063362	11.87474376	7.644456495	6.271505638	3.285640565	5.148229348	13.17339126	7.051018849	5.990757666	7.3097821	10.64808329	3.244771951	5.616307579	8.730572653	3.28676891	3.670804299	3.838035915	5.721617354	5.423968403	14.36754852	6.024622913	5.334585302	13.95455334	2.763928124	3.491510913	5.857000428	2.687865403	3.534418936	5.025452776	3.87627787	7.076167612	3.624485407	4.014599663	14.91635589	4.130725398	5.595883363	5.939157638	3.935587133	15.154617	2.582827417	14.04466759	2.731710291
Zm00001d024544	4.916179434	6.587946138	9.481753177	7.214903584	6.245026986	6.574346133	8.90030251	7.18715757	5.593221228	6.748709124	6.847086252	7.170529975	8.045437211	8.617511791	8.81469124	7.794937606	8.860120315	8.997446845	9.421065258	8.475234056	9.612880407	6.498342555	9.063859045	8.105907751	7.03873445	6.898943281	7.786727658	10.38379361	7.954497283	6.176472596	7.921758544	9.515103483	8.349328625	6.394078031	9.458733949	7.978630587	9.305511408	6.787283259	7.585458126	7.283036713	7.84136291	8.643675715	8.28065252	8.030531277	6.898237873	6.386972958	6.330996185	7.264033832
Zm00001d024545	0	0	0.108025944	0.112477417	0.096338537	0.059389557	0.016134786	0.202123045	0.022365909	0.032708029	0.038235155	0	0.130412208	0	0.106278644	0.020825475	0	0.122617703	0	0.070759376	0.025925463	0.041460072	0.066155338	0.094414315	0.046183029	0.044547859	0	0.373371281	0.053141275	0.024311567	0.21462387	0.063752188	0.09240284	0.098851907	0.123648118	0.200387698	0	0.10866432	0	0.045635524	0.044962056	0.043392639	0.120398059	0.059254047	0.274419917	0.08439623	0.029674231	0
Zm00001d024546	75.54094868	195.6739089	295.5144315	165.4465498	193.7878516	166.2854916	310.3299	223.5413249	222.8209848	175.6660506	179.6755573	266.534014	243.1008309	88.30201243	103.2178985	101.5830652	312.4884648	55.24593616	62.05252987	78.29030737	79.7251112	169.2784407	47.90027835	63.87882061	51.63334347	104.2849583	63.52110215	78.23411543	337.9865887	38.96588924	78.52885928	89.42975939	42.91046497	49.99035174	72.11893026	48.98612797	76.21553906	49.00736748	80.98409387	195.0265979	68.31789987	46.08904455	58.57058562	39.88152076	374.2338703	35.08712445	226.0258515	151.0425998
Zm00001d024547	69.75149673	274.0543598	312.4783254	237.8620795	288.9366459	302.0591802	396.6247917	284.7344391	330.5387975	235.7927202	192.2726866	368.2865738	271.2848798	146.168697	144.9101935	164.3846918	429.5332031	88.44555612	110.6316392	148.7686881	123.2522029	242.1336178	49.70687944	86.57870089	73.62786214	162.4901426	78.87803106	126.8274192	425.0990868	65.66115782	128.6179473	136.8233425	72.80510613	86.15780945	103.8002306	73.74924299	115.2384287	86.30797238	119.3536758	279.0500056	102.8230622	71.6689905	92.27228281	68.23929144	526.6531277	55.51473326	393.8524426	194.5381219
Zm00001d024548	0	0	0	0	0	0	0	0	0	0	0	0.0263523	0	0.051640592	0	0	0	0	0	0	0	0	0.060250763	0	0	0	0	0	0	0	0	0	0	0	0.11261213	0	0	0	0	0	0	0	0	0	0.034080963	0	0	0
Zm00001d024549	0	0	0	0	0	0	0	0.051422077	0	0	0	0	0	0	0	0	0	0	0	0.066006881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058898898	0	0	0	0	0	0	0	0	0	0	0
Zm00001d024552	0	0	0	0	0	0	0	0	0	0	0	0.006528616	0	0	0.027669044	0	0	0.055332898	0.098946894	0.031931126	0.15793942	0	0.014926746	0.079885759	0.156305379	0	0.057076404	0	0	0	0	0	0	0	0	0.027128298	0.014246304	0	0	0.012356189	0.030434605	0	0	0	0	0	0.010043174	0
Zm00001d024553	0	0	0	0	0	0	0	0	0	0.009370138	0	0.005526132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027951384
Zm00001d024560	0	0	0	0	0	0	0.013523289	0	2.030802843	0	0	2.84551835	0	1.563010401	3.517395688	0.005818255	0.012253986	6.760074507	3.627893064	2.431571032	3.505659603	0	6.130057836	4.978776864	4.219179703	0.006222927	7.067311133	0	0	0.067922053	0	0	4.285398964	0.004602901	0.017272507	1.925871712	0.041160116	0	0	4.327257425	2.568841617	0	0.011212336	1.964466438	0.003484904	0.035368135	3.925521014	0.006814744
Zm00001d024567	2.380756324	4.128411907	3.81097386	4.379918964	4.19481888	4.880499222	4.508365014	4.380618647	3.794996707	3.687239399	4.19597224	4.781263329	4.084478332	4.233683877	4.651486987	3.470065104	4.018280826	4.797238006	4.808941449	4.25546703	4.294537817	4.637181526	3.975888421	4.460246578	3.85046496	3.733167167	3.919088491	5.20656471	4.653012377	3.74823106	3.630045102	4.492952023	4.331383102	4.539159212	4.802332724	4.121744034	4.742665002	3.955529821	3.577683332	5.575199234	4.53078334	4.661318687	3.995142293	4.286852822	4.409624029	3.920015322	4.953553519	4.469330362
Zm00001d024568	1.016335698	0.7632179	1.066871253	0.653431937	0.992488417	1.04426254	0.893599715	0.78993233	1.420607676	0.927909819	0.803352895	1.35036658	0.779269584	0.629527223	0.725073271	0.379084943	0.849362922	0.981448176	0.684086755	0.70339168	0.592409891	0.879139794	0.610651517	0.562207628	0.630500302	0.685816192	0.673554622	1.050516089	1.133449237	1.125186766	0.729636186	0.946488713	0.814161347	0.87736491	1.460599385	0.566549263	1.137100017	1.228891615	0.612595738	1.171818444	0.809734933	1.075572782	0.796591856	0.654043505	1.258474553	1.021449337	1.226849002	1.242284951
Zm00001d024571	154.4209228	143.8517047	113.8363158	148.9576457	122.071601	62.70887492	88.40754136	100.4108014	74.32037737	144.3820954	76.57756204	77.37935357	96.35897011	92.10990525	82.63282072	113.9559475	104.5469027	124.8103756	133.1845549	91.89787122	106.6561928	102.2255354	124.8879167	117.8358187	127.8129907	105.9729844	141.1605942	110.4080533	67.03083485	116.3579546	107.3871886	113.7569715	117.0263171	100.6542557	110.2081055	105.5407999	103.5649136	135.4951107	122.1182577	55.28106847	108.4008051	131.9352288	121.7278411	130.6622368	59.98890074	114.4098612	69.07686442	96.57685476
Zm00001d024572	18.72623678	6.699566677	7.533966798	8.515929297	8.205768901	7.51837944	5.057171874	5.254401358	6.843300407	7.638900354	5.564071104	18.05645676	5.106273697	10.18111448	6.699958331	2.853966041	6.457163489	6.107315478	12.19799052	8.920929923	5.382083984	7.510067334	8.609768626	9.704049354	10.32381827	2.863575082	7.436712123	6.474172784	5.240477545	5.12950968	5.444062422	4.815294133	8.917438209	4.63298455	2.859118071	6.559502329	4.055099854	3.273199334	4.789415419	10.24786862	8.968008431	4.459962599	6.752310854	14.67951337	7.184609286	4.530428561	9.960193771	12.45261984
Zm00001d024573	74.01416849	56.91778775	60.11239614	51.64779371	62.37428768	50.62252697	55.81318988	49.49952131	56.29514421	63.4691523	45.81065798	54.12977616	65.52294606	65.21943359	46.25707058	61.55557058	54.49070493	64.54112078	67.95101294	50.14128118	51.85092674	52.84748986	61.35495041	65.79296877	74.06564038	52.9574042	55.03084276	69.02662338	50.1459456	113.4539783	56.98158289	64.80026778	71.14861495	111.6286838	61.89415451	67.68196742	64.75032269	78.43050597	57.24169709	49.53161773	70.04293058	61.50980433	78.59317731	84.27914006	44.33655129	106.7511838	55.74011524	57.12264693
Zm00001d024574	8.187995852	0.944210996	2.78935604	1.18019188	2.839174047	2.086220745	3.385949713	2.104051277	1.540717247	1.611526996	2.546684612	1.966828944	2.014317862	2.31944475	2.219111208	2.660188409	2.46118406	3.47752457	3.023136574	2.109008166	2.649317425	3.314725199	3.993866952	4.070325175	5.003863794	3.536189564	1.586786527	3.066005045	2.587104563	0.942738675	3.981768869	3.082906882	4.932085868	2.194704743	2.594805405	3.930963056	2.611614376	1.744974486	3.629166157	0.841092681	2.646033398	1.445101586	2.050575212	6.037136749	3.300504979	0.770038595	0.839325867	1.891734049
Zm00001d024575	5.158551845	0.039839922	0.117277865	0.040703529	0	9.499463485	0.058388853	0	8.336629399	0	3.701292172	7.137722408	0	1.915124699	1.30173341	4.371088836	0.039681334	0	0	1.664424405	1.829480829	3.675893003	0	0	0.041781993	3.989962069	0	0	0	0	4.271765799	0	0	0.029810587	0	1.812916448	0	0	4.377149337	7.233423178	2.399964985	0	0	0.035738267	0	0	9.168048646	12.7993064
Zm00001d024577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015483485	0	0.041535134	0.077410166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d024579	0	0	0	0	0	0.014438304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056138204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d024583	11.71761718	13.9989451	14.50091043	11.89026699	10.35635476	19.3351104	14.79361575	11.65642823	15.81090094	11.1293496	19.46526595	17.11570057	12.43368494	13.98744162	19.9850577	13.82969939	15.26434847	20.55883056	18.99592997	19.7109024	21.54591334	16.33017831	17.52798044	17.76693559	14.74147425	18.71421335	19.41529049	18.14106348	13.73516092	9.757044692	18.29174292	17.26349281	17.60987127	15.2072357	19.59013901	18.09560679	16.93321462	12.43886664	15.22658499	20.05744999	19.89927504	14.50558348	12.6511058	16.18569588	13.35595955	10.00848459	19.14577897	17.16829646
Zm00001d024586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007771179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d024587	72.32696773	37.70372645	60.7548165	36.8175778	58.55298188	74.4710641	69.53989119	47.77379886	56.78070835	44.08873955	58.69080955	40.97548441	61.76444171	37.52531372	50.59564553	41.16507804	58.31532787	36.13547647	41.85111327	37.87732889	38.19208698	58.77853293	38.87890121	39.11538364	52.16490186	54.83364825	34.39950796	67.2009997	92.18035439	36.13729571	52.16672291	52.6609482	48.24805344	40.69787875	58.55380024	56.52529094	55.6852827	47.52861971	44.06979993	60.84522329	47.91009091	47.97888881	43.06070961	51.32291873	74.94340108	36.16162882	50.51840817	51.85068368
Zm00001d024588	14.41357463	16.47374031	16.82259991	17.9316946	16.38895924	16.17210067	16.79764622	18.18388046	15.12860761	16.848034	14.88565373	17.69443613	22.40770417	17.49137253	16.38513461	19.32571868	18.46713479	18.82380273	17.44204031	14.36391393	19.13396934	16.58452981	17.18631901	16.21391317	13.82812305	15.22787507	17.26968126	16.75091353	17.89569036	22.38450204	14.85112807	13.89668275	13.4819271	18.28091388	17.20406094	15.51576087	17.50148429	17.12684139	16.20598573	18.21009588	13.42179302	16.71266773	18.5485168	15.5080069	15.20619616	21.29281395	19.36749117	18.21460268
Zm00001d024591	7.958152627	8.958384008	12.93840148	7.755795776	7.768475191	5.444042705	10.15015161	7.340921656	4.129653067	10.32814817	6.231955456	3.947807115	7.656085503	5.589840997	5.931085695	3.572998157	9.728994284	10.73572752	8.260305166	4.990925486	6.693175184	4.047776647	10.86374419	9.198453499	9.942179899	3.766914576	10.21288368	12.99119605	5.780540184	5.601194307	5.805910777	14.44494011	10.8709223	9.893266813	12.44226028	6.499502953	10.31693107	9.588028256	4.674928633	2.587504367	6.263096835	8.455183414	7.81997196	13.08688231	6.50177909	4.5680149	3.139552999	8.110818828
Zm00001d024592	0	0	0.540129721	0	0.072253903	0.089084335	0.322695729	0	0	0	0.095587888	0	0.093151577	0	0.081752803	0	0	0.102181419	0	0	0	0.025912545	0	0	0	0	0	0.109815083	0.018979027	0	0	0.159380469	0	0.247129767	0.051520049	0	0.105232697	0	0.116303103	0.022817762	0.11240514	0.108481599	0	0	0.031184082	0	0.111278365	0
Zm00001d024593	27.01082968	16.75413764	22.33934573	14.45553217	16.59033792	13.38427269	17.68168953	20.13648609	21.29375647	20.86923114	19.76720406	21.01637529	16.68588929	20.02439178	19.86771695	18.15910651	18.84324012	23.13962717	19.6470426	17.56103446	18.97215341	18.30230731	22.60039754	26.59699382	22.40493438	16.54325844	17.72887316	30.38572675	14.09607329	34.03324306	24.70084582	30.17397228	24.81083525	38.11916672	27.1980843	23.63796633	23.10266368	22.11529915	20.57887422	19.37294441	21.2396605	21.92012883	35.83449507	24.4854404	14.66862864	36.83373084	23.39006409	20.95838216
Zm00001d024594	8.37621693	6.954465435	7.510195302	6.26622442	7.026088546	14.2105781	7.023709489	5.23618188	8.745643766	8.424795453	17.46317188	12.29224243	8.034052104	8.552566867	10.05711927	10.87390768	8.223956494	5.388938473	4.316042507	6.467033102	10.36414212	10.79387367	5.056745415	5.096227239	4.339751434	13.14888738	4.465419265	11.09669891	7.972076052	13.01292196	10.86738319	8.594409128	4.953998389	11.52600176	10.36405655	10.32300263	8.738729201	7.997845947	11.76586166	10.64828886	11.50253061	6.17004896	10.25535136	4.310536223	6.851048215	11.40406517	9.173764198	15.12432683
Zm00001d024595	2.613913913	0.077802816	0.038171712	0.052992894	0.085104715	5.466777223	0.08552007	0.086571601	3.470799133	0.130023085	4.554216817	4.663425988	0.109719172	4.034991524	4.566698084	4.568603903	0.09040863	3.267639018	2.496554065	3.785223785	4.183496445	3.699176044	2.798679874	2.981724176	2.86264065	4.341973333	2.085675338	0.181084942	0.084947352	5.505181052	5.477248339	0.050060611	2.782152633	2.939941868	0.139571394	4.8798771	0.074369397	0.08319412	5.67131737	4.816187189	5.534198868	0.063887867	2.800779343	2.745181588	0.099171991	5.212635231	3.735492817	5.925677016
Zm00001d024596	0.475343037	2.089108341	2.683918143	2.684495258	1.536013849	0.729056672	1.913605665	1.824301725	0.814929994	2.331526876	0.846172535	0.794835042	2.095682693	0.633199198	1.003584293	0.723153924	2.61707908	1.369304311	0.977058908	0.934383674	0.893908625	0.874453347	1.391268107	1.177485346	1.191467945	0.958643207	1.742365639	2.395379534	1.782184452	0.606401975	0.868898939	2.374857331	1.062015029	1.426213523	1.97042771	0.92124765	1.966036365	1.70596251	1.0295498	0.669578926	0.945566548	1.623510066	1.09916715	0.685855447	1.644103679	0.619144172	0.566006682	0.787359601
Zm00001d024597	0.085571233	0.305323649	0.967268755	0.516932663	0.389323725	1.590623628	0.965274467	0.262081459	0.549400292	0.48595527	0.37871588	0.527338347	0.989089646	0.299531804	0.349813895	0.123764709	0.634282963	0.550581339	0.337837696	0.392484653	0.349233659	0.049279008	0.165999923	0.355362914	0.686158318	0.123547946	0.334076364	3.428458207	0.667724873	0.231171792	0.132273911	1.725990288	0.567450084	1.174943424	1.739107846	0.373146664	1.375863311	1.007426741	0.073726214	0.810012465	0.445345244	1.057308765	0.961976038	0.563429921	0.533737053	0.401249905	1.093384886	1.034060946
Zm00001d024598	1.908510895	3.26889256	0.664045321	2.740942554	2.733645653	2.97925658	0.52247662	2.359883874	1.583535793	2.306795707	2.628404609	1.746888495	1.155447663	1.680501652	1.523330217	2.423161742	1.40827356	0.717849705	0.441260426	1.462826471	1.451370617	2.551432812	0.792750571	0.725466747	0.78577053	2.108810575	0.636340298	0.602717248	1.216657699	0.493703606	2.11377942	0.396555869	0.659295781	0.39786717	1.300725724	1.165812075	1.547879406	2.600309749	2.60437244	0.688790835	1.480638503	3.32232338	0.308374099	0.552864321	1.762876179	0.486366858	0.749184748	2.838175178
Zm00001d024600	0.723900347	1.449996906	1.342743321	1.549627118	1.002760208	0.016004372	1.089723114	1.154358082	1.405089365	1.027405258	0.663297944	1.731671025	1.104514545	0.506148547	1.153865632	1.17853575	1.543954105	0.006883994	0	0.889855166	1.231357625	1.860954842	0	0.015901805	0	2.029563656	0.007100905	0.995068175	1.406485255	0.909022203	1.208956223	0.794575884	0	0.896282447	1.193997101	0.756010179	1.205225139	0.940716269	1.292837094	1.546463177	0.851936552	0.975676627	1.034184988	0	1.208006751	0.764029423	1.271966938	0.016433129
Zm00001d024601	6.077683795	9.345942627	7.489961179	10.30937321	7.859139302	12.40150362	8.455755901	8.4551113	9.985230918	8.219413477	10.80455656	10.98349025	8.207210541	8.831222482	11.92282139	9.403159781	9.227149383	11.82631846	12.04275546	11.2680517	12.27148342	10.90780843	11.310549	10.61362728	8.860425023	9.360323881	10.40939768	7.58058344	9.181826351	8.646092154	8.916448243	7.909727446	10.28202961	8.266448912	9.221333746	9.583366576	8.723517704	7.199776889	9.271468302	14.03639637	9.097592985	9.179964809	8.676940149	9.138617343	7.490507791	8.955800619	12.80893017	11.23638087
Zm00001d024602	10.76388213	29.42502951	47.67036996	35.51339442	31.771159	23.2453612	36.7121386	30.97687886	23.9734169	31.29268492	22.76090971	26.17341089	43.96401048	28.59436336	27.69152066	19.53545592	39.41844233	47.89867584	46.56322359	31.45793243	29.95566656	20.04958214	41.67550988	37.73494487	36.91630995	17.81452258	45.31247343	36.96738912	31.87733989	31.8521876	18.15036873	37.86585179	37.78342248	36.51280048	41.18244608	32.49915483	39.61664837	34.06790692	19.8032402	20.47512027	27.45497203	38.8816826	36.37099036	39.86564491	29.12486002	32.14573358	22.70421649	31.02528273
Zm00001d024603	0	0	0	0	0	0	0.165768354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d024605	5.09365079	12.39311939	10.73727001	11.10454961	8.241820125	6.952093884	8.465370934	11.80737308	8.221713713	9.283063406	8.287123088	10.75156242	8.387199605	12.81284949	10.84226382	9.474862021	8.731737385	12.38079765	11.51462201	11.3278059	11.52288657	7.773763519	13.98063152	12.59809091	8.697901825	7.762556646	11.9557446	15.40277114	6.47292333	11.46713621	10.00712823	10.82488609	9.738029991	11.32612554	11.23537168	9.394369169	10.86154157	10.29233027	8.939274117	8.710255749	9.63779269	12.05657995	11.20828524	8.797585222	7.205487966	12.379412	7.536612369	8.011710093
Zm00001d024606	7.834147133	9.693824169	11.82018516	9.933028678	9.21745655	8.140906218	10.75266283	9.633325134	8.353493451	9.447472881	9.248581141	10.28341382	10.48155885	12.25381428	10.47384415	9.751848633	9.078945653	10.76690483	9.592639004	10.44523816	9.973336642	8.31850743	11.16205081	11.03240221	9.52972616	7.436370832	10.08908222	12.36602352	7.790012947	13.13327315	8.547150079	12.66072307	9.055849794	12.349391	11.25687925	9.012266951	10.61695762	10.7946549	9.118537337	9.88070687	9.616740699	10.30917891	10.87455184	10.06570034	8.925346253	12.46128999	9.382920148	8.647967259
Zm00001d024607	3.197788667	0.320653352	0.41951823	1.092013761	1.239306427	0.807236694	0.469945237	2.006958747	1.845730325	1.190826313	0.649626425	2.247365111	0.723507395	2.018495392	1.289789365	3.639403393	1.70334374	0.198410522	0.354799866	1.488465838	0.880962348	2.540938885	0.26761868	0.229160959	0.560473655	2.432832124	0.306993475	0.746316096	1.271410532	1.357199116	3.009827728	0.980009356	0.448557473	1.359613604	0.900350377	1.945511632	1.021676669	0.63299604	2.371228305	1.307036844	1.309574443	0.579270672	1.948188655	0.86292301	0.999101641	1.075437397	1.584546297	0.94727151
Zm00001d024608	0	0	0	0	0	0	0.01548444	0	0	0	0	0	0.035758763	0	0.007845758	0	0	0	0.023380925	0	0.024880483	0	0.042325872	0	0	0	0.020230536	0	0	0	0	0	0	0	0	0.019231065	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d024610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063301665
Zm00001d024611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066503173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d024612	1.166921085	5.217012157	0.077451172	5.001769757	3.554724282	1.007736761	0.055086331	5.354356721	1.349666901	3.786995723	3.110114628	1.922237915	2.332764828	0.200038977	0.359360647	0.321731902	2.862052914	0.010465833	0.010397288	0.245608395	0.376180332	3.813010216	0.022586322	0.010073224	0.015767507	0.602666072	0.012594873	0.052489285	2.486906958	0.014525518	0.407085978	0.032648782	0.003943447	0.02249958	2.177597169	0.225769684	2.148485925	3.238782914	0.579728678	0.51026405	0.216827941	3.907411623	0.023978218	0.006743376	1.939822347	0.028814008	0.435640805	1.24084806
