ID	P5_J92/OE2	P5_J92/OE1	P5_J92/JING724	P5_J92/OE3	P6_J92/OE1	P6_J92/OE3	P6_J92/JING724	P6_J92/OE2
ENSRNA049473290	-0.028801482	-0.230005297	-0.686286042	-0.088546572	0.924063603	-0.203822192	-0.792462052	-0.257345467
ENSRNA049473297	0	0	0	0	0	-0.071627388	0	0
ENSRNA049473303	-0.053686413	-0.00754603	0	-0.078750348	-0.152882868	-0.133679652	-0.137677145	0.073780476
ENSRNA049473307	0	0	0	0	0	0	0	0
ENSRNA049473346	0	0	0	-0.056874493	0	0	0	0
ENSRNA049473467	-0.111969541	0.072993574	-0.016774108	0.137087643	-0.29536618	-0.231417306	0.244525141	-0.252678308
ENSRNA049473524	0	0	0	0	0	0	0	0
ENSRNA049473557	0	0.051524876	0	0	0	0	0	0
ENSRNA049473644	0.152673692	0.133631688	0.234671749	-0.106852232	0.15605344	0.024022544	0.138431852	-0.081213803
ENSRNA049473651	-0.030330537	-0.005495992	1.268122299	0.172015171	-0.37117589	-0.166453099	0.129885738	-0.355440781
ENSRNA049473656	-0.040675008	-0.047484055	-0.040675008	-0.040675008	0	-0.036235377	0	0
ENSRNA049473738	-0.182018192	0.01719679	0.213003995	-0.139538936	0.790959744	0.939873249	0.275861671	0.396826147
ENSRNA049473755	0	0	0.303283616	0	0	0	0	0
ENSRNA049473923	0	0	0	0	0	0	0	0
ENSRNA049474083	0	0.02761919	0.351781672	0	0	0.135397093	0	0
ENSRNA049474089	0	0	0	0	0	0	0	0
ENSRNA049474094	0.114130465	0	0	-0.101358911	0	-0.083780428	-0.086434635	0.104078833
ENSRNA049474133	0	0	0	0	0	0	0	0
ENSRNA049474255	0	0	0	0	0	0	0	0
ENSRNA049474375	0.45223705	-0.137264938	0.141238117	0.058625148	0.18097893	-0.148558724	-0.002655533	-0.21201266
ENSRNA049474421	0	0	0	0	0	0	0	0
ENSRNA049474454	-0.27917614	-0.174412803	-0.054799503	-0.094457187	0.3778195	-0.420253541	-0.40672589	-0.570246106
ENSRNA049474463	0.282535173	0.101906796	0.022310877	-0.097307166	0.334031697	-0.094193696	-0.074465019	-0.225969109
ENSRNA049474470	-0.412076708	-0.318974657	-0.570045804	-0.595280411	2.18278975	-0.027593643	0.696545953	0.338919298
ENSRNA049474492	0.166080473	0.61248761	0.602426895	1.034947595	1.399924655	-0.113214322	0.542109701	-0.445195501
ENSRNA049474524	0.359476791	-0.145628363	-0.233951411	-0.409794665	0.315585948	-0.18147609	0.166011183	0.237952609
ENSRNA049474580	-0.170670648	-0.153480734	0.255345122	0.117316998	-0.385525267	0.185779684	-0.153354733	0.463317657
ENSRNA049474585	-0.164743436	-0.2985683	-0.151971569	0.161877086	0.93896193	0.179959263	-0.162604506	-0.143469241
ENSRNA049474599	-0.001905123	-0.128401679	0.313500155	-0.069803473	-0.468581971	-0.389107447	-0.111362255	-0.493596732
ENSRNA049474652	0	0	0	0.201020955	0	0	0	0
ENSRNA049474668	0	0	0	0	0	0	0	0
ENSRNA049474679	-0.08995669	-0.08995669	-0.08995669	-0.08995669	0	0	0	0
ENSRNA049474685	0.076305049	-0.056733305	0.026019649	0.057752886	-0.019696967	0.057926305	0.677506395	0.022366048
ENSRNA049474764	0	0	0.134647467	0.30499731	0	0	0	0.290702947
ENSRNA049474772	0	0	0	0.299827864	-0.128028555	0	-0.114959374	0
ENSRNA049474818	0	0	0	0	0	0	0	0
ENSRNA049474823	0	0	0	0	0	0	0	0
ENSRNA049474860	0	0	0	0	0	0	0	0
ENSRNA049474877	0	0.03784852	0	0	0	0	0	0
ENSRNA049474888	0	0	0	0	0	0	0	0
ENSRNA049474894	0	0.062101735	0.097013082	0	0	0	0	0
ENSRNA049474898	0	0	0	0	0	0	0.127339163	0
ENSRNA049474907	0	0	0	0	0	0	0	0
ENSRNA049474911	-0.074474061	0.055740547	0	-0.076686217	0	0	-0.065131494	0
ENSRNA049474917	-0.116346766	-0.143716802	-0.342122156	0.056929823	0.2047983	-0.049678409	-0.03652924	0.226238898
ENSRNA049474924	0.086944354	-0.018610916	0.257179233	0.226446147	-0.325867129	-0.234591498	0.203887901	-0.260601495
ENSRNA049474946	0	0	0	0	0	0	0	0
ENSRNA049474953	0	0	0	0	0	0	0	0
ENSRNA049474992	0.111616871	0	0	0	0	0.355017575	0	-0.06113294
ENSRNA049475115	-0.270062287	-0.252075359	0.274843886	0.331470184	-0.098977087	0.002715249	-0.296824351	-0.143526146
ENSRNA049475128	0	-0.073944866	0	0	-0.153015983	-0.153015983	-0.153015983	-0.153015983
ENSRNA049475135	0	-0.084181621	0	0	0	0	0	0
ENSRNA049475138	-0.279837723	-0.287387902	0.225739484	0.106636693	0.821016313	-0.084155876	0.080135907	-0.00445857
ENSRNA049475223	-0.573234935	-0.621674048	-0.374706836	-0.390953493	0.558721265	0.178080911	-0.307423792	-0.406967351
ENSRNA049475237	-0.194411594	-0.491290051	-0.352782796	-0.360692698	0.5761657	0.30644378	-0.388330345	-0.341353742
ENSRNA049475307	-0.176798092	-0.377691902	-0.288649646	-0.457588004	0.050404389	-0.00663851	-0.361298926	-0.274371263
ENSRNA049475322	0	0	-0.076862865	0	-0.027863735	0.018964186	-0.027863735	-0.027863735
ENSRNA049475327	0	0	0	0	0	0	0	0
ENSRNA049475331	-0.079283414	-0.199424825	-0.012217441	0.088627233	0.099123773	-0.084410389	-0.084410389	-0.084410389
ENSRNA049475336	0	0	-0.070596495	0	0	0	0	0.1479015
ENSRNA049475340	0	0	0	0	0	0	0	0
ENSRNA049475348	-0.079283414	-0.079283414	-0.012217441	-0.152755703	-0.081985041	0	-0.073221311	0.081613007
ENSRNA049475359	0.155804732	-0.119316508	-0.020037916	-0.065076325	-0.098330828	0.250484623	0.436136635	0.19842707
ENSRNA049475437	0	0	0	-0.108587122	0	0	0	0
ENSRNA049475455	0	0	0	0	0	0	0	0
ENSRNA049475459	0.170787261	0.073873015	0	-0.099158711	0	-0.151446476	0	0
ENSRNA049475492	0	0	0	0	0	0	0.354222647	0
ENSRNA049475506	0	-0.373010855	-0.437993426	0	-0.147670605	0	-0.34915005	0
ENSRNA049475518	-0.190961937	0.35087037	-0.50959193	0	1.037018535	0.071884149	-0.446312585	-0.180675607
ENSRNA049475525	0.251496137	-0.082859844	-0.428027604	-0.101358911	0.433633621	0.74217666	-0.509980875	0.596847372
ENSRNA049475551	0.010787245	0.065842396	-0.302146687	-0.28137533	-0.268487263	0.42940221	0.073010931	0.389114329
ENSRNA049475560	-0.142076077	0.058152191	-0.488875051	-0.330231866	-0.085016191	0.088049045	-0.366371633	-0.283313833
ENSRNA049475572	0.180948309	0.042579585	-0.193897228	0.245692278	-0.05674446	0	-0.096199592	-0.364782965
ENSRNA049475579	-0.080944064	0	-0.301096082	0	-0.079356419	-0.068640335	-0.070851987	0.078986851
ENSRNA049475586	0	-0.074292335	0.317139213	-0.156477262	-0.210535978	-0.083231941	0.079138064	0.073696143
ENSRNA049475591	-0.082452086	-0.038579238	0	0	0	-0.069936575	0	0
ENSRNA049475596	0.18715444	-0.104723915	0.027332838	0.550442044	0.036453515	-0.023068568	0.203533255	-0.271738292
ENSRNA049475606	0	0	0	0	-0.080837464	0	0	0
ENSRNA049475617	0.198263873	0.217869145	-0.55172349	-0.156477262	-0.260238736	-0.113933388	0	-0.06445214
ENSRNA049475622	-0.072939795	0.081752803	-0.187596315	-0.075110077	0.212569282	-0.057330702	-0.14551997	0
ENSRNA049475645	0.105002538	0	0	-0.0327299	-0.032059138	-0.004610939	-0.032059138	0.028386156
ENSRNA049475740	0.119120526	0	0	0.148654151	0	0	0	0
ENSRNA049475800	0	0.030966971	0	0	0	0	0	0
ENSRNA049475878	0.014367064	0.213826432	0.120184255	0.508494863	-0.118247844	-0.3701475	-0.00026854	-0.367037492
ENSRNA049475996	-0.362910237	-0.296237588	0.250590155	-0.262561584	0.06566915	0.478303293	0.48495661	-0.067063483
ENSRNA049476001	-0.281787871	-0.493351942	0.284459161	-0.425871818	0.269598165	0.301705382	-0.357394927	-0.474694912
ENSRNA049476004	-0.161287815	-0.258515189	0.364981933	-0.09052309	0.161979702	0.109208229	0.109304111	0.229721765
ENSRNA049476008	0.038095132	-0.219978829	0.250124264	0.289296446	0.105776412	0.20614951	-0.141375945	0.364725334
ENSRNA049476010	-0.076765803	-0.355473731	0.262884809	0.261340102	-0.166423811	0.391300748	-0.298253783	0.084322803
ENSRNA049476041	0.163156617	-0.083453295	-0.127790968	-0.056672748	0.795440353	0.136627976	0.885877112	-0.069920165
ENSRNA049476045	0.023677868	0	-0.074227401	0.032749083	0.009079869	0	-0.034263985	-0.13280062
ENSRNA049476092	0	0	0	0	0	0	0	0
ENSRNA049476101	0	0	0	0	0	0	0	0
ENSRNA049476110	0	0	0	0	0	0	0	0
ENSRNA049476121	-0.077744732	0.147210016	0	0.569285133	-0.083378048	0.28626814	0.241669206	-0.191114597
ENSRNA049476127	0.256084969	0.369254188	0.004181175	0.172071198	-0.064823472	0.574245991	-0.284588743	0.138179305
ENSRNA049476156	-0.305799932	-0.142135175	-0.087598165	-0.324682226	0.234593482	0.519154473	-0.533829219	0.054102014
ENSRNA049476166	0.065603099	-0.312034864	-0.341528402	0.116791304	0.491786946	0.020586386	-0.719780443	0.255691231
ENSRNA049476173	0	0	0	0	0	0	0	0
ENSRNA049476180	0	0	0	0	0	0	0	0
ENSRNA049476213	-0.458505714	-0.341661791	-0.105858978	-0.4278974	0.202542683	0.156552889	1.090341587	0.351266062
ENSRNA049476247	-0.40084251	-0.068287821	0.724029782	0.205507508	0.939429892	1.155451672	-0.337336311	-0.18902336
ENSRNA049476252	-0.19637344	-0.214711901	0.450113905	0.418314607	0.070145914	1.973087537	-0.285663737	0.600842256
ENSRNA049476258	-0.10858859	-0.251372663	-0.330764024	-0.091497526	0.248986344	0.186089702	-0.689168978	-0.102594863
ENSRNA049476276	-0.338026713	0.186455172	-0.587839723	-0.064948965	-0.114121492	0.681768935	-0.643265033	-0.12051053
ENSRNA049476283	-0.404053748	-0.390472072	-0.081179957	-0.267388294	0.819968281	-0.044006437	-0.435376665	0.018021748
ENSRNA049476306	0	0.046406843	0	-0.096031863	0.110608194	0.855588014	0.273304636	0.08339886
ENSRNA049476322	-0.048937763	-0.104491878	0.056458398	0.276137339	1.17417444	0.663385399	-0.398793744	-0.437514357
ENSRNA049476380	0	0	0	0	0	0	0	0
ENSRNA049476438	0.004665992	-0.001286402	-0.175499622	0.071384697	-0.06201847	0.129358935	0.130798864	0.037567261
ENSRNA049476471	0.049826239	-0.074643085	-0.081186699	0.079840014	-0.081216403	0.001910814	-0.037628748	0.002810719
ENSRNA049476473	0	0	0	0	0.106251899	0	0	0
ENSRNA049476538	0	0	0	0	0	0	0	0
ENSRNA049476580	0	-0.194044906	0	0	0.197402005	-0.069936575	-0.037444891	0
ENSRNA049476585	-0.143847813	0.270757931	-0.421187025	0.106240709	0.561304051	0.481192946	-0.626084552	0.006954949
ENSRNA049476610	-0.46199755	0.018015357	-0.238190677	0.21025222	1.266829078	0.461062914	-0.204681035	-0.224521901
ENSRNA049476616	-0.058591099	-0.108114167	-0.289519072	-0.005638973	0.522932436	0.570408009	-0.519674356	-0.327250017
ENSRNA049476674	-0.269436239	-0.155919316	-0.310823042	-0.008787232	0.105746998	-0.187956498	-0.323856233	-0.055520247
ENSRNA049476678	-0.085230887	-0.249725525	0	0.186208884	0.204674711	0	0	-0.080076149
ENSRNA049476681	-0.086059568	0.1304566	-0.084350044	0.18818983	0.105016957	0.075165816	-0.140195771	-0.149620127
ENSRNA049476719	-0.541687045	0.117144282	0.082975629	-0.221828245	0.742828803	-0.311080479	1.072229812	0.424569389
ENSRNA049476754	0	0	0	0	0	0	0	-0.085015593
ENSRNA049476774	-0.122200304	-0.122200304	-0.122200304	-0.122200304	0	0	0	0
ENSRNA049476781	-0.423493834	0.070913298	-0.15351455	-0.057885438	0.771454319	1.289863683	-0.735826324	0.467792815
ENSRNA049476796	-0.06836989	0.046033649	-0.315878589	-0.257317697	0.27723625	-0.386483091	0.079622461	-0.422789142
ENSRNA049476801	-0.238560795	-0.265328055	-0.007649145	-0.193655094	0.20371154	0.282838021	-0.133636851	0.350394895
ENSRNA049476824	-0.0953281	0.145987148	0	0	0.231477352	0	0	0
ENSRNA049476856	-0.053149535	-0.386047381	-0.170217335	0.586558884	0.390566729	0.980727037	-0.220389705	-0.234717314
ENSRNA049476863	0	0	0	0	0	0	0	0
ENSRNA049476878	0	0.340636678	0	-0.168761642	-0.090382259	0.213411417	-0.090382259	-0.220654361
ENSRNA049476908	-0.120838266	-0.062596808	-0.254985752	0.077678916	0.956405162	0.269077117	-0.020261936	-0.096227306
ENSRNA049476922	0	0	0	0	0	0.280917334	0	0
ENSRNA049476973	0.062327824	-0.049436089	-0.053898635	-0.152770475	0	-0.046464504	0	-0.140311617
ENSRNA049476983	-0.059748974	0.072611937	0.125960534	-0.34025946	-0.097207999	0.002806352	0.074294327	0.00229073
ENSRNA049476994	0.161083439	0	0	0	0	0	0	0
ENSRNA049477002	0	0.081752803	0	0	0	0	0.232606205	0
ENSRNA049477007	0.177191783	0	-0.097669576	0.66336915	0.118069733	0.068430785	-0.100544116	-0.100544116
ENSRNA049477011	0.531575349	0.229929758	-0.097669576	0.66336915	0.243051219	0	0	0
ENSRNA049477038	-0.170706132	-0.084181621	0	0	-0.091511864	0	-0.210942715	0
ENSRNA049477060	0	-0.155290624	0	0	0	0	-0.081820535	0.392110952
ENSRNA049477077	1.629887907	0.210828716	0.658724462	3.432517189	1.400063016	0.164164913	-0.132000789	-0.356592571
ENSRNA049477080	1.158213062	0.706648904	-0.498785502	0.472180865	1.449549413	0.03294299	-0.092654288	-0.547933487
ENSRNA049477082	0.522230469	0.282229022	1.255852453	2.936478847	0.559141095	0.969398873	0.482688998	0.566390439
ENSRNA049477087	0	0	-0.055274835	0.05443528	-0.056980436	-0.099479617	-0.056980436	-0.056980436
ENSRNA049477092	0.087773019	-0.046663783	0	0	0	-0.084018017	0	-0.092894533
ENSRNA049477097	-0.014041283	0.221269497	0	0	0.122986438	0	-0.162489831	-0.20346413
ENSRNA049477101	-0.306791346	0.185170227	0.195238828	-0.102496036	0.243051219	0	-0.160785282	0.003334788
ENSRNA049477115	0	0	0	0	0	0	0	0
ENSRNA049477133	0	0.066286056	0	-0.047060267	-0.044731191	0	0.141320537	0
ENSRNA049477136	0	0	0	0.109874807	0	0	0	0
ENSRNA049477141	0	0	0	0	0	0	0	0
ENSRNA049477174	0	0	0	0	0	0	0	0
ENSRNA049477188	0.257895933	-0.135042131	-0.019754574	-0.194529084	0.545161613	1.123669335	-0.095957396	0.221479542
ENSRNA049477203	0.139583174	0.073827787	-0.117238888	-0.187466926	0.390498736	0.323324811	-0.318641931	-0.088780452
ENSRNA049477302	0	0	-0.138196812	0	0	0.278316247	0	0.004563962
ENSRNA049477344	-0.04299871	0	0	0	0	0	0	0
ENSRNA049477351	-0.175878109	-0.404752165	0.035736369	0.004451814	0.181343909	-0.266162396	-0.396689442	-0.282696579
ENSRNA049477360	0.256888638	0.013115581	-0.292025464	-0.058012769	-0.293637866	0.044839432	-0.290795885	-0.152163866
ENSRNA049477366	0.066864522	0.193657272	-0.161085533	-0.141729224	-0.170522644	-0.091395591	0.548014083	-0.005786451
ENSRNA049477401	-0.009241985	-0.11234455	0.030923488	0.058010458	0.172084975	0.086492732	0.029090568	0.160570526
ENSRNA049477405	-0.113725092	-0.004338816	-0.069684442	-0.061919812	0.177091528	-0.125381661	-0.027585918	0.11997699
ENSRNA049477408	-0.02444841	0.032787478	-0.319756764	0.125596001	0.793454631	0.445893804	0.029124626	0.51299207
ENSRNA049477415	-0.960901277	-0.959364532	-0.960901277	-0.960901277	20.19194743	0	0	0
ENSRNA049477418	-0.464341057	-0.294529116	-0.374251266	-0.276680864	1.048026639	0.0350585	0.05155006	0.088702603
ENSRNA049477424	0	0	0	0	0	0	0	0
ENSRNA049477429	1.193864322	0.399020522	-0.433361648	0.662106865	0.31933562	0.682072289	1.014214302	-0.040364962
ENSRNA049477435	0	0	0	0	0	0	-0.07118103	-0.076378145
ENSRNA049477439	0	0	0	0	0	0	0	0.218971051
ENSRNA049477447	-0.153001499	0.069269176	-0.081186699	0.20462158	0.647963918	0.121135857	-0.384842718	-0.296720134
ENSRNA049477485	0.217529996	-0.220955365	-0.109558934	-0.179833396	-0.025779226	0.080750008	-0.092577491	-0.392860494
ENSRNA049477491	-0.144484343	-0.21090428	-0.068071787	0.109713537	-0.108126665	-0.323326598	-0.339116175	0.326837794
ENSRNA049477494	-0.375777461	-0.09741886	-0.442358219	-0.182208312	1.190720897	0.022903657	-0.253780524	0.313621642
ENSRNA049477509	0	0	0	0	0	0	0	0
ENSRNA049477554	0	0	0	0	0	0	0	0
ENSRNA049477619	0.283773472	0.270057529	-0.199223197	-0.208857936	0.386038854	-0.282955251	0.240614251	0.352451587
ENSRNA049477656	-0.31105685	-0.025636072	-0.31105685	-0.31105685	0.016964353	0.296041945	0.374935548	-0.011150329
ENSRNA049477719	-0.234559567	-0.420098502	0.528559118	0.032781213	0.242772652	-0.009569633	-0.096851185	-0.226689286
ENSRNA049477722	0	0.08285757	0	0	-0.189711814	0	0	-0.182671166
ENSRNA049477727	0.184095359	0.079629353	0	0	0	0	0	0
ENSRNA049477741	0.753535294	0.854081639	-0.038582402	2.7857653	1.278043591	-0.103057416	-0.10809886	-0.407442549
ENSRNA049477744	0	0.155884582	-0.127984116	-0.07186076	0.025875959	-0.070446461	0.066981455	-0.070446461
ENSRNA049477769	0.262839871	-0.137476975	0.885660072	-0.332798825	0.413846906	-0.238381665	-0.340436954	-0.480434703
ENSRNA049477898	0	0	0	0	0	0	0	0
ENSRNA049477899	-0.154853686	-0.178126342	-0.103506916	-0.108587122	-0.224059659	-0.089880444	-0.132901962	-0.099309176
ENSRNA049477934	0	0	0	0.515238175	-0.257768096	-0.257768096	-0.257768096	-0.257768096
ENSRNA049477941	0.124892887	0	0	0	0	0	0	-0.035148713
ENSRNA049477944	0	0	0	0	0	0	0	-0.019629759
ENSRNA049478017	-0.28585061	0.042939051	0.320773022	-0.522722432	0.190653151	0.276450047	0.014292319	0.015886302
ENSRNA049478041	0	0	0	0	0	0	0	0
ENSRNA049478044	0	0	0	0	0	0	0	0
ENSRNA049478106	0	0	0	0	0	0	0	0
ENSRNA049478109	0.004658406	-0.039362528	0.021189993	0.065350785	0.06321244	-0.029957615	-0.007937628	-0.03041743
ENSRNA049478113	2.48754937	-0.407575284	-0.346928239	12.93448485	4.574907692	1.191251083	-0.045138568	-0.437881089
ENSRNA049478119	0.341683675	-0.374485092	-0.357322922	0.163319416	-0.087040131	0.393065765	0.092984999	0.568311309
ENSRNA049478122	0.010897108	-0.101558692	-0.122633777	0.081343349	-0.023322859	0.14985478	0.066544799	0.13264207
ENSRNA049478126	0.078160806	-0.04705509	-0.027270324	0.301078131	0.170602616	0.171704761	-0.119249473	9.423048785
ENSRNA049478131	0.058619468	0.009047912	-0.360163775	0.26002816	0.179973015	0.31650293	-0.087595125	0.151655558
ENSRNA049478136	0.350033406	-0.321529865	-0.34647505	0.134469413	1.073426909	0.775207579	0.20668037	0.259044315
ENSRNA049478138	-0.225662965	-0.216365186	-0.351833174	0.012288093	-0.014830655	0.497453995	0.109454653	0.29394903
ENSRNA049478140	-0.037166077	-0.002636514	-0.204657234	0.55595315	0.145563177	0.715655712	-7.28E-05	0.371627409
ENSRNA049478144	0.222368261	0.101532076	-0.484229545	0.543144019	0.044391121	0.837312577	-0.043574323	0.329085694
ENSRNA049478147	0.114341636	-0.043323678	-0.232951263	0.023700297	-0.052612693	0.461031694	-0.071230548	0.174775875
ENSRNA049478153	0.004475549	0.024893114	-0.149692862	0.098884568	0.108212995	0.418174397	0.153997817	0.341857845
ENSRNA049478156	0.006396643	-0.033340172	0.026283261	0.171642549	-0.014157866	-0.04332202	0.003485619	0.015480705
ENSRNA049478162	-0.038158345	-0.108194493	-0.185986965	-0.070059391	-0.055842879	0.317930959	0.106879147	0.354604692
ENSRNA049478167	0.096539034	0.012225838	-0.399616221	0.452747434	0.127759487	0.498789731	0.048370975	0.670610147
ENSRNA049478177	-0.208777834	0.082962831	0.01334552	-0.119357306	0.592973821	0.601050162	0.178673775	0.143683085
ENSRNA049478180	0.259553955	-0.323589213	-0.559783057	0.587671728	0.204094403	0.396045624	0.059813172	0.865136145
ENSRNA049478183	-0.677260558	-0.584834744	-0.898896824	-0.81093624	9.39015739	0.40830451	8.607744315	13.06486075
ENSRNA049478188	0.052188386	-0.145913985	-0.123965501	-0.028691919	-0.063876211	-0.034820843	-0.153951579	0.199965106
ENSRNA049478193	-0.061896793	-0.173215112	-0.599240198	-0.049723157	1.578566917	1.633952445	0.098479077	0.230146826
ENSRNA049478201	-0.015475149	0.041067522	0.035486502	0.022478647	-0.089835038	0.003006897	0.02419423	0.057863725
ENSRNA049478203	0.30904573	0.103221057	0.188065187	0.046970459	-0.027778388	-0.03089308	-0.09777717	0.295711874
ENSRNA049478205	0.085565449	0.032918581	0.039923986	-0.018050672	-0.06021856	0.095451014	-0.011127489	0.030405384
ENSRNA049478207	0.496646858	-0.130781981	-0.940112696	0.011086907	0.357327748	1.562713676	-0.393075144	-0.484643796
ENSRNA049478212	-0.020164754	0.017475786	0.204927682	2.081125296	0.195647778	1.005269302	0.254900298	0.295736253
ENSRNA049478218	-0.001677369	-0.01081682	0.056554129	0.014624273	0.054557341	0.196795952	0.283214276	0.07655839
ENSRNA049478221	0.131253173	0.08515917	0	0.081897426	0.18003794	0.000933939	-0.034263985	0.078059125
ENSRNA049478226	0	-0.027649323	0	0.063632532	0.006220015	-0.031165325	0.029632416	-0.031165325
ENSRNA049478227	0.101980882	0	0	0.029789871	0.069942797	0.054061429	0	0
ENSRNA049478230	0.060963769	-0.029615676	-0.027089209	0	-0.091728123	-0.079413148	-0.049338754	0.170133541
ENSRNA049478234	0.004395628	-0.061792282	-0.065457379	-0.327280969	0.062789381	0.483046557	-0.110861024	1.204981204
ENSRNA049478239	-0.014687989	-0.042323833	0.115962366	-0.001696581	0.054544068	0.115329021	-0.075013077	0.165630395
ENSRNA049478241	-0.063510942	-0.04932146	-0.053850004	-0.097982721	0.010294592	0.389559191	-0.110428431	0.315432687
ENSRNA049478247	0.034381608	0.02308907	-0.242884929	0.159589783	0.298612913	0.09721261	-0.049952718	0.365316539
ENSRNA049478252	0	0	0.100122476	0	0	0	0	0
ENSRNA049478260	0	0	0	0	0	0	0	0
ENSRNA049478262	-0.138398454	-0.138398454	-0.213617748	-0.311983213	0.124641651	-0.15960512	0.521490883	-0.095855721
ENSRNA049478267	0	0.039557808	0.100768427	0	0	0	0	-0.050648905
ENSRNA049478272	0	0	0	0	0	-0.045327109	0	0
ENSRNA049478275	0.253059788	-0.174442662	-0.177724727	0.15470918	-0.144118363	0.234995564	-0.054216788	-0.047501949
ENSRNA049478282	0.090867581	0	0	0	0	0	0	0
ENSRNA049478287	0.067428319	-0.09672797	-0.09672797	-0.09672797	-0.184146736	0.070004944	0.097797837	-0.102856999
ENSRNA049478292	0	0	0	0	0	0	0	0
ENSRNA049478301	-0.30916442	-0.025723143	-0.179051427	-0.183150448	-0.184146736	-0.085764777	0.097797837	0.285002556
ENSRNA049478307	-0.327028536	0.135265497	0.084154727	-0.253101964	0.394002281	-0.355316814	0.325174498	0.514141139
ENSRNA049478313	0	0	-0.09992368	0.226792872	0	0.192680479	0	0.052300385
